# сессия 2026-09-21T07:41:59
1789958519.758	уровень	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					start_location.json: узлов 66, материалов 9
1789958519.782	профиль_открыт	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					Flamti
1789958519.833	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_begun кадр 0
1789958520.083	модели_контроллеров	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					FB
1789958520.184	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_visible кадр 1
1789958520.184	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_focussed кадр 1
1789958520.485	источник	globe	14.5	7.9	7.57	2	face	hands	p18fd0f41789e					hands: профиль левой | { "profile": { "left": "/interaction_profiles/ext/hand_interaction_ext", "right": "/interaction_profiles/ext/hand_interaction_ext" }, "ctrl_pose": { "left": true, "right": true }, "ctrl_in": { "left": false, "right": false }, "hand_ok": { "left": false, "right": true }, "hand_src": { "left": 0, "right": 0 }, "conflicts": 0, "mode": "auto" }
1789958520.542	folder	globe	20.0	1.5	3.52	13	face	hands	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789958520.542	toggle	globe	20.0	1.5	3.52	13	face	hands	p18fd0f41789e					{ "open": true }
1789958524.911	folder	globe	20.0	15.0	15.07	1	face	hands	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789958525.076	источник	globe	20.0	15.0	15.07	1	face	controllers	p18fd0f41789e					controllers: профиль правой | { "profile": { "left": "/interaction_profiles/oculus/touch_controller", "right": "/interaction_profiles/oculus/touch_controller" }, "ctrl_pose": { "left": false, "right": false }, "ctrl_in": { "left": false, "right": true }, "hand_ok": { "left": false, "right": false }, "hand_src": { "left": 0, "right": 0 }, "conflicts": 0, "mode": "auto" }
1789958529.423	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789958533.933	folder	globe_hex	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789958538.537	folder	octa	20.0	1.5	3.65	21	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789958543.118	folder	rings	20.0	1.5	3.29	16	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
