# сессия 2026-09-20T22:31:39
1789925499.317	уровень	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					start_location.json: узлов 63, материалов 9
1789925499.344	профиль_открыт	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					Flamti
1789925499.390	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_begun кадр 0
1789925499.649	модели_контроллеров	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					FB
1789925499.861	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_visible кадр 1
1789925499.862	сессия_openxr	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					session_focussed кадр 1
1789925500.243	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925500.243	toggle	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "open": true }
1789925504.640	folder	globe	20.0	15.0	15.07	1	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925509.151	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925513.662	folder	globe_hex	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925518.263	folder	octa	20.0	1.5	3.65	21	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925522.847	folder	rings	20.0	1.5	3.29	16	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925527.487	folder	fib	20.0	1.5	3.47	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925532.048	folder	fib	8.0	1.5	1.49	26	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925532.049	настройка_значение	fib	8.0	1.5	1.49	26	face	controllers	p18fd0f41789e					radius_cm=8.0
1789925532.078	folder	fib	17.5	1.5	3.04	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925532.079	настройка_значение	fib	17.5	1.5	3.04	27	face	controllers	p18fd0f41789e					radius_cm=17.5
1789925532.100	folder	fib	20.0	1.5	3.47	27	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925532.184	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925567.507	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789925567.507	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789925567.519	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789925567.519	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789925572.037	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789925572.039	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789925572.039	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789925572.040	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925572.040	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789925572.041	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789925572.041	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789925572.052	folder	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789925572.052	intent	lens	20.0	1.5	1.5	13	face	controllers	p18fd0f41789e	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789925576.587	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	bulk				{ "folder": "bulk", "view": "browse", "items": 128, "total": 128, "page": 1, "pages": 1 }
1789925576.588	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789925576.588	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789925576.589	folder	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925576.589	intent	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "do": "reload", "view": "browse", "folder": "" }
1789925576.592	клавиатура	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					show
1789925576.615	toggle	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					{ "open": false }
1789925580.506	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925581.339	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap -45°
1789925584.106	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925584.372	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925584.683	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925584.949	перемещение	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925585.768	самопроверка	globe	20.0	1.5	3.52	13	face	controllers	p18fd0f41789e			PASS		{ "глобус уровень 13, 632 ячеек, вращение": { "gpu95": 4.10699987411499, "cpu95": 0.30899998545647, "proc95": 2.755, "over": 0 }, "глобус крупный: уровень 1, 32 ячеек, радиус 20.0 см, вращение": { "gpu95": 3.30399990081787, "cpu95": 0.23700000345707, "proc95": 4.056, "over": 0 }, "линза α=0.037, 700 ячеек, вращение": { "gpu95": 5.06699991226196, "cpu95": 0.36500000953674, "proc95": 7.099, "over": 0 }, "world": { "gpu_off": 2.93600010871887, "gpu_on": 3.08999991416931, "cpu_on": 2.31400000631809 }, "pin_ms": 50.043 }
1789925585.770	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925585.771	toggle	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "open": true }
1789925585.773	ввод_готов	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					controllers, ждёт PIN
1789925590.132	профиль_pin_проверка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					Flamti: ok
1789925590.134	folder	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789925590.134	панель_кнопка	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					профиль: done
1789925590.882	toggle	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					{ "open": false }
1789925593.449	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925593.804	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.45 м за 0.4 с, средняя 1.27 м/с
1789925593.982	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925594.635	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.89 м за 0.7 с, средняя 1.36 м/с
1789925596.935	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925597.114	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.21 м за 0.2 с, средняя 1.20 м/с
1789925597.547	предмет	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					взят Obj_grab1 рукой right
1789925598.035	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925598.715	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.95 м за 0.7 с, средняя 1.39 м/с
1789925599.292	предмет	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					отпущен, скорость 4.74 м/с
1789925599.981	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925600.835	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 1.18 м за 0.9 с, средняя 1.38 м/с
1789925601.101	предмет	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					взят Obj_grab0 рукой right
1789925601.568	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925602.202	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.82 м за 0.6 с, средняя 1.30 м/с
1789925602.245	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925602.336	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.09 м за 0.1 с, средняя 1.04 м/с
1789925602.704	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925603.171	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.55 м за 0.5 с, средняя 1.17 м/с
1789925603.582	предмет	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					отпущен, скорость 4.71 м/с
1789925606.605	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925606.871	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925607.137	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap 45°
1789925607.506	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925608.004	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap -45°
1789925608.482	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap -45°
1789925610.882	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					поворот: snap -45°
1789925615.235	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 8.54 м за 7.7 с, средняя 1.11 м/с
1789925615.702	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: пошёл: head
1789925615.846	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					ходьба: встал: head, 0.20 м за 0.1 с, средняя 1.36 м/с
1789925616.068	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся right за Obj_climb5
1789925617.202	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb7 (ведёт он)
1789925617.535	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил right, ведёт left
1789925618.570	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся right за Obj_climb9 (ведёт он)
1789925618.769	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил left, ведёт right
1789925619.404	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb11 (ведёт он)
1789925619.603	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил right, ведёт left
1789925620.081	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся right за Obj_climb13 (ведёт он)
1789925620.269	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил left, ведёт right
1789925620.769	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb13 (ведёт он)
1789925620.948	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил right, ведёт left
1789925622.014	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся right за Obj_climb13 (ведёт он)
1789925622.035	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: сорвался left, ведёт right
1789925622.048	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb11 (ведёт он)
1789925622.214	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил left, ведёт right
1789925622.981	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb13 (ведёт он)
1789925623.002	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: сорвался right, ведёт left
1789925623.102	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся right за Obj_climb13 (ведёт он)
1789925623.135	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: отпустил right, ведёт left
1789925623.669	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: сорвался left: 2.24 м (вверх 2.17) за 7.6 с, полёт 21.01 м/с
1789925623.681	перемещение	globe	14.5	7.9	7.57	2	face	controllers	p18fd0f41789e					лазанье: взялся left за Obj_climb13
