# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789277122.779075302	456000000	70	0 21667811 24175011 49949066 699692959 1773807317 0 64765 0 714718 
1789277123.075995957	456000000	70	0 21667811 24175011 49949066 699692959 1774009733 0 64765 0 714718 
1789277123.373949945	456000000	70	0 21667811 24175011 49949066 699692959 1774108016 0 64765 0 714718 
1789277123.666913516	640000000	70	0 21764456 24186784 49959252 699703839 1774191293 0 64765 0 714718 
1789277123.965449014	545000000	58	0 21871639 24220152 50030117 699703839 1774191293 0 64765 0 714718 
1789277124.265357430	545000000	58	0 21871639 24220152 50281127 699703839 1774191293 0 64765 0 714718 
1789277124.567222981	545000000	58	0 21871639 24220152 50540167 699703839 1774191293 0 64765 0 714718 
1789277124.868397698	545000000	81	0 21871639 24220152 50796858 699703839 1774191293 0 64765 0 714718 
1789277125.169191738	545000000	81	0 21871639 24220152 51057661 699703839 1774191293 0 64765 0 714718 
1789277125.473390310	545000000	81	0 21871639 24220152 51316138 699703839 1774191293 0 64765 0 714718 
1789277125.774345861	545000000	85	0 21871639 24220152 51573856 699703839 1774191293 0 64765 0 714718 
1789277126.071223651	599000000	85	0 21871639 24252547 51682425 699703839 1774191293 0 64765 0 714718 
1789277126.370837483	599000000	85	0 21871639 24333976 51682425 699703839 1774191293 0 64765 0 714718 
1789277126.670497253	599000000	85	0 21871639 24419079 51682425 699703839 1774191293 0 64765 0 714718 
1789277126.970526866	599000000	37	0 21871639 24504190 51682425 699703839 1774191293 0 64765 0 714718 
1789277127.266089916	545000000	37	0 21871639 24532967 51742202 699703839 1774191293 0 64765 0 714718 
1789277127.566561717	545000000	37	0 21871639 24532967 51838460 699703839 1774191293 0 64765 0 714718 
1789277127.866199455	545000000	30	0 21871639 24532967 51930876 699703839 1774191293 0 64765 0 714718 
1789277128.163233808	545000000	30	0 21871639 24532967 52025909 699703839 1774191293 0 64765 0 714718 
1789277128.461212691	492000000	30	0 21871639 24532967 52031785 699793072 1774191293 0 64765 0 714718 
1789277128.762250117	492000000	31	0 21871639 24532967 52031785 699889765 1774191293 0 64765 0 714718 
1789277129.069353585	492000000	31	0 21871639 24532967 52031785 700010852 1774191293 0 64765 0 714718 
1789277129.375688824	456000000	31	0 21871639 24532967 52031785 700097366 1774219670 0 64765 0 714718 
1789277129.673511770	456000000	31	0 21871639 24532967 52031785 700097366 1774326695 0 64765 0 714718 
1789277129.975876332	456000000	37	0 21871639 24532967 52031785 700097366 1774433499 0 64765 0 714718 
1789277130.272526778	456000000	37	0 21871639 24532967 52031785 700097366 1774539498 0 64765 0 714718 
1789277130.571846495	456000000	37	0 21871639 24532967 52031785 700097366 1774645649 0 64765 0 714718 
1789277130.870670327	456000000	35	0 21871639 24532967 52031785 700097366 1774752301 0 64765 0 714718 
1789277131.168261815	456000000	35	0 21871639 24532967 52031785 700097366 1774841143 0 64765 0 714718 
1789277131.462614917	456000000	35	0 21871639 24532967 52031785 700097366 1774963070 0 64765 0 714718 
1789277131.770873594	456000000	36	0 21871639 24532967 52031785 700097366 1775086686 0 64765 0 714718 
1789277132.075563781	456000000	36	0 21871639 24532967 52031785 700097366 1775212299 0 64765 0 714718 
1789277132.383572561	456000000	36	0 21871639 24532967 52031785 700097366 1775335581 0 64765 0 714718 
1789277132.686631341	456000000	36	0 21871639 24532967 52031785 700097366 1775461457 0 64765 0 714718 
1789277132.995897935	456000000	40	0 21871639 24532967 52031785 700097366 1775588841 0 64765 0 714718 
1789277133.303459840	456000000	40	0 21871639 24532967 52031785 700097366 1775710718 0 64765 0 714718 
1789277133.609999819	456000000	40	0 21871639 24532967 52031785 700097366 1775834211 0 64765 0 714718 
1789277133.909509328	456000000	38	0 21871639 24532967 52031785 700097366 1775936837 0 64765 0 714718 
1789277134.209027431	456000000	38	0 21871639 24532967 52031785 700097366 1776054095 0 64765 0 714718 
1789277134.509712148	456000000	38	0 21871639 24532967 52031785 700097366 1776178891 0 64765 0 714718 
1789277134.816176033	456000000	40	0 21871639 24532967 52031785 700097366 1776302910 0 64765 0 714718 
1789277135.120539605	456000000	40	0 21871639 24532967 52031785 700097366 1776429077 0 64765 0 714718 
1789277135.428081094	456000000	40	0 21871639 24532967 52031785 700097366 1776552749 0 64765 0 714718 
1789277135.730649666	456000000	40	0 21871639 24532967 52031785 700097366 1776677144 0 64765 0 714718 
1789277136.034977925	456000000	40	0 21871639 24532967 52031785 700097366 1776802427 0 64765 0 714718 
1789277136.340623476	456000000	40	0 21871639 24532967 52031785 700097366 1776899645 0 64765 0 714718 
1789277136.636465537	456000000	40	0 21871639 24532967 52031785 700097366 1777018542 0 64765 0 714718 
1789277136.939421088	456000000	37	0 21871639 24532967 52031785 700097366 1777140794 0 64765 0 714718 
1789277137.244299035	456000000	37	0 21871639 24532967 52031785 700097366 1777265330 0 64765 0 714718 
1789277137.549437034	456000000	37	0 21871639 24532967 52031785 700097366 1777389608 0 64765 0 714718 
1789277137.858241648	456000000	40	0 21871639 24532967 52031785 700097366 1777515589 0 64765 0 714718 
1789277138.169094492	456000000	40	0 21871639 24532967 52031785 700097366 1777642620 0 64765 0 714718 
1789277138.481914419	456000000	40	0 21871639 24532967 52031785 700097366 1777768510 0 64765 0 714718 
1789277138.784080491	456000000	40	0 21871639 24532967 52031785 700097366 1777892507 0 64765 0 714718 
1789277139.088989948	456000000	40	0 21871639 24532967 52031785 700097366 1777982444 0 64765 0 714718 
1789277139.385314248	456000000	40	0 21871639 24532967 52031785 700097366 1778097204 0 64765 0 714718 
1789277139.699289644	456000000	40	0 21871639 24532967 52031785 700097366 1778222463 0 64765 0 714718 
1789277140.003492695	456000000	36	0 21871639 24532967 52031785 700097366 1778346340 0 64765 0 714718 
1789277140.306479496	456000000	36	0 21871639 24532967 52031785 700097366 1778471931 0 64765 0 714718 
1789277140.613275985	456000000	36	0 21871639 24532967 52031785 700097366 1778595700 0 64765 0 714718 
1789277140.917680964	456000000	40	0 21871639 24532967 52031785 700097366 1778719612 0 64765 0 714718 
1789277141.222707713	456000000	40	0 21871639 24532967 52031785 700097366 1778846318 0 64765 0 714718 
1789277141.530016077	456000000	40	0 21871639 24532967 52031785 700097366 1778942183 0 64765 0 714718 
1789277141.824224023	456000000	37	0 21871639 24532967 52031785 700097366 1779048469 0 64765 0 714718 
1789277142.123195042	456000000	37	0 21871639 24532967 52031785 700097366 1779169604 0 64765 0 714718 
1789277142.428662416	456000000	37	0 21871639 24532967 52031785 700097366 1779297688 0 64765 0 714718 
1789277142.738823645	456000000	39	0 21871639 24532967 52031785 700097366 1779421266 0 64765 0 714718 
1789277143.039798883	456000000	39	0 21871639 24532967 52031785 700097366 1779546106 0 64765 0 714718 
1789277143.346108966	456000000	39	0 21871639 24532967 52031785 700097366 1779672182 0 64765 0 714718 
1789277143.657902434	456000000	39	0 21871639 24532967 52031785 700097366 1779800447 0 64765 0 714718 
1789277143.964766423	456000000	41	0 21871639 24532967 52031785 700097366 1779928864 0 64765 0 714718 
1789277144.272913902	456000000	41	0 21871639 24532967 52031785 700097366 1780033299 0 64765 0 714718 
1789277144.576231276	456000000	41	0 21871639 24532967 52031785 700097366 1780160290 0 64765 0 714718 
1789277144.878317191	456000000	39	0 21871639 24532967 52031785 700097366 1780295919 0 64765 0 714718 
1789277145.179852326	456000000	39	0 21871639 24532967 52031785 700097366 1780427514 0 64765 0 714718 
1789277145.480608449	456000000	39	0 21871639 24532967 52031785 700097366 1780559380 0 64765 0 714718 
1789277145.784317073	456000000	43	0 21871639 24532967 52031785 700097366 1780694590 0 64765 0 714718 
1789277146.089772989	456000000	43	0 21871639 24532967 52031785 700097366 1780828801 0 64765 0 714718 
1789277146.399688124	456000000	43	0 21871639 24532967 52031785 700097366 1780963493 0 64765 0 714718 
1789277146.704017530	456000000	43	0 21871639 24532967 52031785 700097366 1781066860 0 64765 0 714718 
1789277146.999504538	456000000	41	0 21871639 24532967 52031785 700097366 1781182301 0 64765 0 714718 
1789277147.302343370	456000000	41	0 21871639 24532967 52031785 700097366 1781311110 0 64765 0 714718 
1789277147.606405744	456000000	41	0 21871639 24532967 52031785 700097366 1781446277 0 64765 0 714718 
1789277147.916731088	456000000	41	0 21871639 24532967 52031785 700097366 1781580997 0 64765 0 714718 
1789277148.220033670	456000000	41	0 21871639 24532967 52031785 700097366 1781714535 0 64765 0 714718 
1789277148.525740471	456000000	41	0 21871639 24532967 52031785 700097366 1781851758 0 64765 0 714718 
1789277148.835905502	456000000	45	0 21871639 24532967 52031785 700097366 1782003620 0 64765 0 714718 
1789277149.141374804	456000000	45	0 21871639 24532967 52031785 700097366 1782138265 0 64765 0 714718 
1789277149.440870406	456000000	45	0 21871639 24532967 52031785 700097366 1782249924 0 64765 0 714718 
1789277149.740732988	456000000	42	0 21871639 24532967 52031785 700097366 1782372401 0 64765 0 714718 
1789277150.034632184	456000000	42	0 21871639 24532967 52031785 700097366 1782475659 0 64765 0 714718 
1789277150.332438828	456000000	42	0 21871639 24532967 52031785 700097366 1782596104 0 64765 0 714718 
1789277150.638203807	456000000	42	0 21871639 24532967 52031785 700097366 1782720016 0 64765 0 714718 
1789277150.942132223	456000000	38	0 21871639 24532967 52031785 700097366 1782844003 0 64765 0 714718 
1789277151.251439441	456000000	38	0 21871639 24532967 52031785 700097366 1782970168 0 64765 0 714718 
1789277151.547641554	456000000	38	0 21871639 24532967 52031785 700097366 1783073124 0 64765 0 714718 
1789277151.849529553	456000000	38	0 21871639 24532967 52031785 700097366 1783196047 0 64765 0 714718 
1789277152.160035313	456000000	38	0 21871639 24532967 52031785 700097366 1783319282 0 64765 0 714718 
1789277152.458850915	456000000	38	0 21871639 24532967 52031785 700097366 1783421546 0 64765 0 714718 
1789277152.760118237	456000000	36	0 21871639 24532967 52031785 700097366 1783515937 0 64765 0 714718 
1789277153.062493892	456000000	36	0 21871639 24532967 52031785 700097366 1783610836 0 64765 0 714718 
1789277153.362751474	456000000	36	0 21871639 24532967 52031785 700097366 1783707039 0 64765 0 714718 
1789277153.668867390	456000000	36	0 21871639 24532967 52031785 700097366 1783803310 0 64765 0 714718 
1789277153.971446118	456000000	31	0 21871639 24532967 52031785 700097366 1783897555 0 64765 0 714718 
1789277154.275767242	456000000	31	0 21871639 24532967 52031785 700097366 1783994498 0 64765 0 714718 
1789277154.578671699	456000000	31	0 21871639 24532967 52031785 700097366 1784088278 0 64765 0 714718 
1789277154.881083500	456000000	31	0 21871639 24532967 52031785 700097366 1784183821 0 64765 0 714718 
1789277155.185126187	456000000	31	0 21871639 24532967 52031785 700097366 1784281162 0 64765 0 714718 
1789277155.494125436	456000000	31	0 21871639 24532967 52031785 700097366 1784377895 0 64765 0 714718 
1789277155.796821196	456000000	31	0 21871639 24532967 52031785 700097366 1784468235 0 64765 0 714718 
1789277156.103062476	456000000	31	0 21871639 24532967 52031785 700097366 1784586303 0 64765 0 714718 
1789277156.401774902	456000000	31	0 21871639 24532967 52031785 700097366 1784721454 0 64765 0 714718 
1789277156.702961911	456000000	31	0 21871639 24532967 52031785 700097366 1784861709 0 64765 0 714718 
1789277157.011879077	456000000	41	0 21871639 24532967 52031785 700097366 1785006426 0 64765 0 714718 
1789277157.316788431	456000000	41	0 21871639 24532967 52031785 700097366 1785149938 0 64765 0 714718 
1789277157.620768513	456000000	41	0 21871639 24532967 52031785 700097366 1785291025 0 64765 0 714718 
1789277157.928809012	456000000	46	0 21871639 24532967 52031785 700097366 1785434682 0 64765 0 714718 
1789277158.231526647	456000000	46	0 21871639 24532967 52031785 700097366 1785558156 0 64765 0 714718 
1789277158.536560844	456000000	46	0 21871639 24532967 52031785 700097366 1785626155 0 64765 0 714718 
1789277158.835607384	456000000	34	0 21871639 24532967 52031785 700097366 1785717971 0 64765 0 714718 
1789277159.137873508	456000000	34	0 21871639 24532967 52031785 700097366 1785823439 0 64765 0 714718 
1789277159.441683798	456000000	34	0 21871639 24532967 52031785 700097366 1785931019 0 64765 0 714718 
1789277159.740626328	492000000	33	0 21871639 24532967 52031785 700146536 1785968623 0 64765 0 714718 
1789277160.036361254	492000000	33	0 21871639 24532967 52031785 700244920 1785968623 0 64765 0 714718 
1789277160.338335659	492000000	33	0 21871639 24532967 52031785 700469963 1785968623 0 64765 0 714718 
1789277160.636565480	492000000	33	0 21871639 24532967 52031785 700701418 1785968623 0 64765 0 714718 
1789277160.934470562	492000000	62	0 21871639 24532967 52031785 700927015 1785968623 0 64765 0 714718 
1789277161.232481321	492000000	62	0 21871639 24532967 52031785 701058389 1785968623 0 64765 0 714718 
1789277161.531597861	545000000	62	0 21871639 24532967 52126548 701065393 1785968623 0 64765 0 714718 
1789277161.829327578	545000000	45	0 21871639 24532967 52221432 701065393 1785968623 0 64765 0 714718 
1789277162.126519691	545000000	45	0 21871639 24532967 52326136 701065393 1785968623 0 64765 0 714718 
1789277162.427641283	492000000	45	0 21871639 24532967 52369055 701126509 1785968623 0 64765 0 714718 
1789277162.726399282	492000000	45	0 21871639 24532967 52369055 701206888 1785968623 0 64765 0 714718 
1789277163.023817645	492000000	31	0 21871639 24532967 52369055 701286094 1785968623 0 64765 0 714718 
1789277163.324156789	492000000	31	0 21871639 24532967 52369055 701374170 1785968623 0 64765 0 714718 
1789277163.621023121	456000000	31	0 21871639 24532967 52369055 701389550 1786068004 0 64765 0 714718 
1789277163.919607005	456000000	32	0 21871639 24532967 52369055 701389550 1786179228 0 64765 0 714718 
1789277164.217293337	456000000	32	0 21871639 24532967 52369055 701389550 1786283506 0 64765 0 714718 
1789277164.516427585	456000000	32	0 21871639 24532967 52369055 701389550 1786389067 0 64765 0 714718 
1789277164.815628917	456000000	35	0 21871639 24532967 52369055 701389550 1786495417 0 64765 0 714718 
1789277165.116174832	456000000	35	0 21871639 24532967 52369055 701389550 1786601791 0 64765 0 714718 
1789277165.416449446	456000000	35	0 21871639 24532967 52369055 701389550 1786707988 0 64765 0 714718 
1789277165.716893121	456000000	35	0 21871639 24532967 52369055 701389550 1786814253 0 64765 0 714718 
1789277166.014111537	456000000	35	0 21871639 24532967 52369055 701389550 1786919899 0 64765 0 714718 
1789277166.311123129	456000000	35	0 21871639 24532967 52369055 701389550 1787025461 0 64765 0 714718 
1789277166.609955502	456000000	35	0 21871639 24532967 52369055 701389550 1787129370 0 64765 0 714718 
1789277166.906343084	456000000	35	0 21871639 24532967 52369055 701389550 1787235233 0 64765 0 714718 
1789277167.204102020	456000000	35	0 21871639 24532967 52369055 701389550 1787340823 0 64765 0 714718 
1789277167.501928456	456000000	35	0 21871639 24532967 52369055 701389550 1787431189 0 64765 0 714718 
1789277167.798845308	456000000	37	0 21871639 24532967 52369055 701389550 1787578581 0 64765 0 714718 
1789277168.108722370	456000000	37	0 21871639 24532967 52369055 701389550 1787760452 0 64765 0 714718 
1789277168.417218651	456000000	37	0 21871639 24532967 52369055 701389550 1787943097 0 64765 0 714718 
1789277168.727651598	456000000	37	0 21871639 24532967 52369055 701389550 1788116321 0 64765 0 714718 
1789277169.034312879	456000000	57	0 21871639 24532967 52369055 701389550 1788285261 0 64765 0 714718 
1789277169.333211503	456000000	57	0 21871639 24532967 52369055 701389550 1788435265 0 64765 0 714718 
1789277169.636032887	456000000	57	0 21871639 24532967 52369055 701389550 1788600004 0 64765 0 714718 
1789277169.938354896	456000000	53	0 21871639 24532967 52369055 701389550 1788751959 0 64765 0 714718 
1789277170.240188207	492000000	53	0 21871639 24539208 52380602 701399733 1788844010 0 64765 0 714718 
1789277170.543999800	599000000	53	0 22081327 24559596 52380602 701399733 1788844010 0 64765 0 714718 
1789277170.843832695	545000000	60	0 22081327 24580437 52601389 701399733 1788844010 0 64765 0 714718 
1789277171.143112829	640000000	60	0 22174116 24591519 52739113 701399733 1788844010 0 64765 0 714718 
1789277171.439346921	545000000	60	0 22289677 24636119 52820974 701399733 1788844010 0 64765 0 714718 
1789277171.737548513	545000000	60	0 22289677 24636119 53074826 701399733 1788844010 0 64765 0 714718 
1789277172.038230366	545000000	82	0 22289677 24636119 53330839 701399733 1788844010 0 64765 0 714718 
1789277172.338069406	545000000	82	0 22289677 24636119 53583415 701399733 1788844010 0 64765 0 714718 
1789277172.634782300	545000000	82	0 22289677 24636119 53820538 701399733 1788844010 0 64765 0 714718 
1789277172.942925352	492000000	74	0 22289677 24636119 53898511 701416146 1788844010 0 64765 0 714718 
1789277173.240419079	456000000	74	0 22289677 24636119 53898511 701425399 1788974961 0 64765 0 714718 
1789277173.542121870	456000000	74	0 22289677 24636119 53898511 701425399 1789122816 0 64765 0 714718 
1789277173.842696379	456000000	47	0 22289677 24636119 53898511 701425399 1789269189 0 64765 0 714718 
1789277174.143631409	456000000	47	0 22289677 24636119 53898511 701425399 1789420643 0 64765 0 714718 
1789277174.441681491	456000000	47	0 22289677 24636119 53898511 701425399 1789570230 0 64765 0 714718 
1789277174.748770323	456000000	47	0 22289677 24636119 53898511 701425399 1789720833 0 64765 0 714718 
1789277175.051258843	456000000	49	0 22289677 24636119 53898511 701425399 1789868887 0 64765 0 714718 
1789277175.348455018	456000000	49	0 22289677 24636119 53898511 701425399 1789997853 0 64765 0 714718 
1789277175.644597340	456000000	49	0 22289677 24636119 53898511 701425399 1790088940 0 64765 0 714718 
1789277175.942422421	456000000	39	0 22289677 24636119 53898511 701425399 1790178130 0 64765 0 714718 
1789277176.240612607	456000000	39	0 22289677 24636119 53898511 701425399 1790264586 0 64765 0 714718 
1789277176.538654616	456000000	39	0 22289677 24636119 53898511 701425399 1790355845 0 64765 0 714718 
1789277176.834237406	456000000	29	0 22289677 24636119 53898511 701425399 1790444818 0 64765 0 714718 
1789277177.136689780	456000000	29	0 22289677 24636119 53898511 701425399 1790537254 0 64765 0 714718 
1789277177.432345903	456000000	29	0 22289677 24636119 53898511 701425399 1790625456 0 64765 0 714718 
1789277177.730260881	456000000	29	0 22289677 24636119 53898511 701425399 1790713223 0 64765 0 714718 
1789277178.025818671	456000000	30	0 22289677 24636119 53898511 701425399 1790805373 0 64765 0 714718 
1789277178.329004013	456000000	30	0 22289677 24636119 53898511 701425399 1790894344 0 64765 0 714718 
1789277178.626022585	456000000	30	0 22289677 24636119 53898511 701425399 1790986262 0 64765 0 714718 
1789277178.921482979	456000000	30	0 22289677 24636119 53898511 701425399 1791053136 0 64765 0 714718 
1789277179.223397748	456000000	30	0 22289677 24636119 53898511 701425399 1791173787 0 64765 0 714718 
1789277179.525006685	456000000	30	0 22289677 24636119 53898511 701425399 1791311983 0 64765 0 714718 
1789277179.832504580	456000000	39	0 22289677 24636119 53898511 701425399 1791455051 0 64765 0 714718 
1789277180.136047995	456000000	39	0 22289677 24636119 53898511 701425399 1791596544 0 64765 0 714718 
1789277180.441578286	456000000	39	0 22289677 24636119 53898511 701425399 1791741833 0 64765 0 714718 
1789277180.748818213	456000000	39	0 22289677 24636119 53898511 701425399 1791884783 0 64765 0 714718 
1789277181.053283556	456000000	46	0 22289677 24636119 53898511 701425399 1792025811 0 64765 0 714718 
1789277181.358949680	456000000	46	0 22289677 24636119 53898511 701425399 1792167442 0 64765 0 714718 
1789277181.656071688	456000000	46	0 22289677 24636119 53898511 701425399 1792228101 0 64765 0 714718 
1789277181.952916874	545000000	42	0 22289677 24636119 54030081 701436386 1792294259 0 64765 0 714718 
1789277182.253471488	456000000	42	0 22289677 24636119 54124750 701477648 1792364156 0 64765 0 714718 
1789277182.552823809	456000000	42	0 22289677 24636119 54124750 701477648 1792605573 0 64765 0 714718 
1789277182.852399360	456000000	74	0 22289677 24636119 54124750 701477648 1792841050 0 64765 0 714718 
1789277183.146318295	456000000	74	0 22289677 24636119 54124750 701477648 1793074952 0 64765 0 714718 
1789277183.439136606	456000000	74	0 22289677 24636119 54124750 701477648 1793313110 0 64765 0 714718 
1789277183.740191011	456000000	74	0 22289677 24636119 54124750 701477648 1793557678 0 64765 0 714718 
1789277184.038312499	456000000	80	0 22289677 24636119 54124750 701477648 1793799342 0 64765 0 714718 
1789277184.335519091	456000000	80	0 22289677 24636119 54124750 701477648 1793913030 0 64765 0 714718 
1789277184.631033808	492000000	80	0 22289677 24636119 54124750 701580577 1793919791 0 64765 0 714718 
1789277184.930869723	492000000	46	0 22289677 24636119 54124750 701682324 1793919791 0 64765 0 714718 
1789277185.226986211	492000000	46	0 22289677 24636119 54124750 701793767 1793919791 0 64765 0 714718 
1789277185.523396605	456000000	46	0 22289677 24636119 54124750 701865263 1793958997 0 64765 0 714718 
1789277185.824238510	456000000	38	0 22289677 24636119 54124750 701865263 1794079039 0 64765 0 714718 
1789277186.122271144	456000000	38	0 22289677 24636119 54124750 701865263 1794196482 0 64765 0 714718 
1789277186.418789298	456000000	38	0 22289677 24636119 54124750 701865263 1794314733 0 64765 0 714718 
1789277186.720429485	456000000	38	0 22289677 24636119 54124750 701865263 1794431662 0 64765 0 714718 
1789277187.015245764	456000000	39	0 22289677 24636119 54124750 701865263 1794543235 0 64765 0 714718 
1789277187.318855638	456000000	39	0 22289677 24636119 54124750 701865263 1794651715 0 64765 0 714718 
1789277187.613791813	456000000	39	0 22289677 24636119 54124750 701865263 1794756421 0 64765 0 714718 
1789277187.916720385	456000000	36	0 22289677 24636119 54124750 701865263 1794862986 0 64765 0 714718 
1789277188.213828331	456000000	36	0 22289677 24636119 54124750 701865263 1794972550 0 64765 0 714718 
