unix_t	window	slot	hand	tracked	curl_index	curl_middle	curl_ring	curl_pinky	pinch_m	palm_head	palm_y_head	cls	hi_pinch	hi_grasp	aim_pinch	aim_menu	aim_pose
1789353366.9998	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0463		0	0	0	0	1
1789353367.0110	palm_L	to2	L	1	0.0065	0.0024	0.0072	0.0288	0.0875	-0.9803	0.0927		0	0	0	0	0
1789353367.0110	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0467		0	0	0	0	1
1789353367.0221	palm_L	to2	L	1	0.0065	0.0024	0.0071	0.0288	0.0875	-0.9795	0.0899		0	0	0	0	0
1789353367.0221	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0472		0	0	0	0	1
1789353367.0333	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0287	0.0877	-0.9766	0.0850		0	0	0	0	0
1789353367.0333	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0465		0	0	0	0	1
1789353367.0442	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0286	0.0878	-0.9748	0.0812		0	0	0	0	0
1789353367.0442	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0465		0	0	0	0	1
1789353367.0556	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0286	0.0879	-0.9728	0.0774		0	0	0	0	0
1789353367.0556	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0465		0	0	0	0	1
1789353367.0666	palm_L	to2	L	1	0.0063	0.0024	0.0071	0.0285	0.0880	-0.9707	0.0735		0	0	0	0	0
1789353367.0666	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0466		0	0	0	0	1
1789353367.0777	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0281	0.0880	-0.9671	0.0826		0	0	0	0	0
1789353367.0777	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0469		0	0	0	0	1
1789353367.0888	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0279	0.0881	-0.9643	0.0835		0	0	0	0	0
1789353367.0888	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0471		0	0	0	0	1
1789353367.1000	palm_L	to2	L	1	0.0064	0.0024	0.0071	0.0277	0.0881	-0.9614	0.0844		0	0	0	0	0
1789353367.1000	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0473		0	0	0	0	1
1789353367.1106	palm_L	to2	L	1	0.0064	0.0024	0.0070	0.0273	0.0881	-0.9605	0.0869		0	0	0	0	0
1789353367.1106	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0478		0	0	0	0	1
1789353367.1217	palm_L	to2	L	1	0.0063	0.0024	0.0070	0.0270	0.0881	-0.9584	0.0885		0	0	0	0	0
1789353367.1217	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1110	0.9998	-0.0481		0	0	0	0	1
1789353367.1329	palm_L	to2	L	1	0.0063	0.0024	0.0069	0.0267	0.0882	-0.9563	0.0902		0	0	0	0	0
1789353367.1329	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0483		0	0	0	0	1
1789353367.1441	palm_L	to2	L	1	0.0063	0.0024	0.0069	0.0263	0.0882	-0.9542	0.0919		0	0	0	0	0
1789353367.1441	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0486		0	0	0	0	1
1789353367.1553	palm_L	to2	L	1	0.0063	0.0023	0.0068	0.0255	0.0882	-0.9558	0.0936		0	0	0	0	0
1789353367.1553	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0489		0	0	0	0	1
1789353367.1665	palm_L	to2	L	1	0.0062	0.0023	0.0067	0.0250	0.0882	-0.9552	0.0953		0	0	0	0	0
1789353367.1665	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1109	0.9998	-0.0492		0	0	0	0	1
1789353367.1777	palm_L	to2	L	1	0.0062	0.0023	0.0066	0.0245	0.0882	-0.9545	0.0971		0	0	0	0	0
1789353367.1777	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9998	-0.0494		0	0	0	0	1
1789353367.1887	palm_L	to2	L	1	0.0061	0.0023	0.0066	0.0243	0.0883	-0.9511	0.0959		0	0	0	0	0
1789353367.1887	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0501		0	0	0	0	1
1789353367.1999	palm_L	to2	L	1	0.0060	0.0023	0.0065	0.0239	0.0883	-0.9489	0.0961		0	0	0	0	0
1789353367.1999	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0506		0	0	0	0	1
1789353367.2110	palm_L	to2	L	1	0.0060	0.0023	0.0065	0.0236	0.0884	-0.9467	0.0963		0	0	0	0	0
1789353367.2110	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0512		0	0	0	0	1
1789353367.2219	palm_L	to2	L	1	0.0059	0.0022	0.0064	0.0233	0.0884	-0.9444	0.0965		0	0	0	0	0
1789353367.2219	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0517		0	0	0	0	1
1789353367.2332	palm_L	to2	L	1	0.0059	0.0023	0.0064	0.0233	0.0886	-0.9165	0.0881		0	0	0	0	0
1789353367.2332	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0519		0	0	0	0	1
1789353367.2442	palm_L	to2	L	1	0.0058	0.0022	0.0063	0.0231	0.0888	-0.9005	0.0844		0	0	0	0	0
1789353367.2442	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0522		0	0	0	0	1
1789353367.2554	palm_L	to2	L	1	0.0058	0.0022	0.0063	0.0229	0.0889	-0.8832	0.0806		0	0	0	0	0
1789353367.2554	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0525		0	0	0	0	1
1789353367.2664	palm_L	to2	L	1	0.0057	0.0022	0.0062	0.0227	0.0890	-0.8645	0.0769		0	0	0	0	0
1789353367.2664	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0529		0	0	0	0	1
1789353367.2774	palm_L	to2	L	1	0.0057	0.0023	0.0064	0.0226	0.0884	-0.7135	0.0896		0	0	0	0	0
1789353367.2774	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0520		0	0	0	0	1
1789353367.2887	palm_L	to2	L	1	0.0056	0.0023	0.0064	0.0224	0.0883	-0.6264	0.0901		0	0	0	0	0
1789353367.2887	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0518		0	0	0	0	1
1789353367.2998	palm_L	to2	L	1	0.0056	0.0023	0.0065	0.0222	0.0882	-0.5306	0.0896		0	0	0	0	0
1789353367.2998	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0516		0	0	0	0	1
1789353367.3109	palm_L	to2	L	1	0.0052	0.0022	0.0062	0.0215	0.0895	-0.2952	0.0136		0	0	0	0	0
1789353367.3109	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0512		0	0	0	0	1
1789353367.3221	palm_L	to2	L	1	0.0050	0.0022	0.0061	0.0211	0.0901	-0.1144	-0.0230		0	0	0	0	0
1789353367.3221	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0509		0	0	0	0	1
1789353367.3334	palm_L	to2	L	1	0.0048	0.0021	0.0060	0.0207	0.0907	0.0700	-0.0581		0	0	0	0	0
1789353367.3334	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1108	0.9997	-0.0506		0	0	0	0	1
1789353367.3444	palm_L	to2	L	1	0.0046	0.0021	0.0059	0.0203	0.0913	0.2515	-0.0904		0	0	0	0	0
1789353367.3444	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0037	0.1109	0.9997	-0.0504		0	0	0	0	1
1789353367.3555	palm_L	to2	L	1	0.0035	0.0020	0.0042	0.0166	0.0976	0.3791	-0.1018		0	0	0	0	0
1789353367.3555	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9997	-0.0497		0	0	0	0	1
1789353367.3667	palm_L	to2	L	1	0.0031	0.0019	0.0036	0.0150	0.1007	0.5251	-0.1193		0	0	0	0	0
1789353367.3667	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9997	-0.0493		0	0	0	0	1
1789353367.3778	palm_L	to2	L	1	0.0027	0.0018	0.0030	0.0135	0.1039	0.6567	-0.1321		0	0	0	0	0
1789353367.3778	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0490		0	0	0	0	1
1789353367.3887	palm_L	to2	L	1	0.0021	0.0017	0.0020	0.0110	0.1040	0.7885	-0.1237		0	0	0	0	0
1789353367.3887	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0492		0	0	0	0	1
1789353367.3999	palm_L	to2	L	1	0.0018	0.0017	0.0013	0.0093	0.1055	0.8851	-0.1198		0	0	0	0	0
1789353367.3999	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0492		0	0	0	0	1
1789353367.4111	palm_L	to2	L	1	0.0016	0.0019	0.0009	0.0077	0.1070	0.9533	-0.1123		0	0	0	0	0
1789353367.4111	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0491		0	0	0	0	1
1789353367.4221	palm_L	to2	L	1	0.0014	0.0021	0.0005	0.0063	0.1084	0.9907	-0.1014		0	0	0	0	0
1789353367.4221	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0490		0	0	0	0	1
1789353367.4332	palm_L	to2	L	1	0.0015	0.0022	0.0006	0.0071	0.1073	0.9913	-0.1321		0	0	0	0	0
1789353367.4332	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0483		0	0	0	0	1
1789353367.4444	palm_L	to2	L	1	0.0014	0.0024	0.0005	0.0066	0.1074	0.9934	-0.1380		0	0	0	0	0
1789353367.4444	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0478		0	0	0	0	1
1789353367.4555	palm_L	to2	L	1	0.0014	0.0024	0.0004	0.0062	0.1071	0.9826	-0.1425		0	0	0	0	0
1789353367.4555	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0474		0	0	0	0	1
1789353367.4664	palm_L	to2	L	1	0.0014	0.0024	0.0004	0.0058	0.1069	0.9590	-0.1456		0	0	0	0	0
1789353367.4664	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1108	0.9998	-0.0470		0	0	0	0	1
1789353367.4775	palm_L	to2	L	1	0.0014	0.0025	0.0005	0.0061	0.1053	0.9819	-0.1387		0	0	0	0	0
1789353367.4775	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0471		0	0	0	0	1
1789353367.4887	palm_L	to2	L	1	0.0014	0.0025	0.0005	0.0059	0.1046	0.9766	-0.1394		0	0	0	0	0
1789353367.4887	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0469		0	0	0	0	1
1789353367.4999	palm_L	to2	L	1	0.0014	0.0025	0.0006	0.0058	0.1039	0.9702	-0.1408		0	0	0	0	1
1789353367.4999	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0467		0	0	0	0	1
1789353367.5107	palm_L	to2	L	1	0.0014	0.0025	0.0006	0.0054	0.1034	0.9827	-0.1219		0	0	0	0	1
1789353367.5107	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0464		0	0	0	0	1
1789353367.5218	palm_L	to2	L	1	0.0014	0.0025	0.0006	0.0051	0.1028	0.9852	-0.1132		0	0	0	0	1
1789353367.5218	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9998	-0.0462		0	0	0	0	1
1789353367.5329	palm_L	to2	L	1	0.0014	0.0025	0.0006	0.0049	0.1022	0.9875	-0.1042		0	0	0	0	1
1789353367.5329	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0460		0	0	0	0	1
1789353367.5442	palm_L	to2	L	1	0.0014	0.0025	0.0006	0.0046	0.1016	0.9895	-0.0951		0	0	0	0	1
1789353367.5442	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0457		0	0	0	0	1
1789353367.5551	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0046	0.1034	0.9907	-0.0968		0	0	0	0	1
1789353367.5551	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0476		0	0	0	0	1
1789353367.5665	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0044	0.1038	0.9922	-0.0919		0	0	0	0	1
1789353367.5665	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0483		0	0	0	0	1
1789353367.5777	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0042	0.1042	0.9935	-0.0869		0	0	0	0	1
1789353367.5777	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1109	0.9998	-0.0490		0	0	0	0	1
1789353367.5886	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0043	0.1048	0.9938	-0.0823		0	0	0	0	1
1789353367.5886	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1109	0.9998	-0.0495		0	0	0	0	1
1789353367.5995	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0043	0.1053	0.9945	-0.0776		0	0	0	0	1
1789353367.5995	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1109	0.9998	-0.0501		0	0	0	0	1
1789353367.6108	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0043	0.1058	0.9952	-0.0729		0	0	0	0	1
1789353367.6108	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1109	0.9997	-0.0507		0	0	0	0	1
1789353367.6219	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0042	0.1064	0.9958	-0.0681		0	0	0	0	1
1789353367.6219	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1109	0.9997	-0.0514		0	0	0	0	1
1789353367.6330	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0044	0.1064	0.9954	-0.0779		0	0	0	0	1
1789353367.6330	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1108	0.9997	-0.0506		0	0	0	0	1
1789353367.6440	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0045	0.1067	0.9956	-0.0796		0	0	0	0	1
1789353367.6440	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1108	0.9997	-0.0506		0	0	0	0	1
1789353367.6552	palm_L	to2	L	1	0.0015	0.0025	0.0006	0.0046	0.1071	0.9957	-0.0813		0	0	0	0	1
1789353367.6552	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1108	0.9997	-0.0507		0	0	0	0	1
1789353367.6663	palm_L	to2	L	1	0.0015	0.0025	0.0007	0.0047	0.1074	0.9958	-0.0829		0	0	0	0	1
1789353367.6663	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0035	0.1108	0.9997	-0.0507		0	0	0	0	1
1789353367.6775	palm_L	to2	L	1	0.0015	0.0025	0.0007	0.0047	0.1065	0.9955	-0.0718		0	0	0	0	1
1789353367.6775	palm_L	to2	R	1	0.0032	0.0011	0.0004	0.0036	0.1108	0.9997	-0.0526		0	0	0	0	1
1789353367.6885	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0047	0.1064	0.9954	-0.0686		0	0	0	0	1
1789353367.6885	palm_L	to2	R	1	0.0033	0.0011	0.0004	0.0036	0.1108	0.9997	-0.0534		0	0	0	0	1
1789353367.6997	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0048	0.1063	0.9954	-0.0654		0	0	0	0	1
1789353367.6997	palm_L	to2	R	1	0.0033	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0541		0	0	0	0	1
1789353367.7107	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0047	0.1062	0.9954	-0.0624		0	0	0	0	1
1789353367.7107	palm_L	to2	R	1	0.0033	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0539		0	0	0	0	1
1789353367.7218	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0048	0.1060	0.9954	-0.0592		0	0	0	0	1
1789353367.7218	palm_L	to2	R	1	0.0033	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0541		0	0	0	0	1
1789353367.7329	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0048	0.1059	0.9953	-0.0560		0	0	0	0	1
1789353367.7329	palm_L	to2	R	1	0.0034	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0544		0	0	0	0	1
1789353367.7442	palm_L	to2	L	1	0.0015	0.0024	0.0007	0.0048	0.1058	0.9953	-0.0528		0	0	0	0	1
1789353367.7442	palm_L	to2	R	1	0.0034	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0546		0	0	0	0	1
1789353367.7551	palm_L	to2	L	1	0.0015	0.0023	0.0007	0.0047	0.1058	0.9945	-0.0459		0	0	0	0	1
1789353367.7551	palm_L	to2	R	1	0.0034	0.0011	0.0004	0.0036	0.1108	0.9996	-0.0549		0	0	0	0	1
1789353367.7662	palm_L	to2	L	1	0.0015	0.0023	0.0007	0.0047	0.1058	0.9940	-0.0412		0	0	0	0	1
1789353367.7662	palm_L	to2	R	1	0.0035	0.0011	0.0004	0.0036	0.1107	0.9996	-0.0551		0	0	0	0	1
1789353367.7773	palm_L	to2	L	1	0.0015	0.0023	0.0007	0.0047	0.1057	0.9936	-0.0364		0	0	0	0	1
1789353367.7773	palm_L	to2	R	1	0.0035	0.0011	0.0004	0.0037	0.1107	0.9996	-0.0554		0	0	0	0	1
1789353367.7887	palm_L	to2	L	1	0.0015	0.0023	0.0007	0.0047	0.1058	0.9932	-0.0266		0	0	0	0	1
1789353367.7887	palm_L	to2	R	1	0.0035	0.0011	0.0004	0.0037	0.1107	0.9996	-0.0559		0	0	0	0	1
1789353367.7999	palm_L	to2	L	1	0.0015	0.0023	0.0007	0.0046	0.1058	0.9926	-0.0191		0	0	0	0	1
1789353367.7999	palm_L	to2	R	1	0.0035	0.0011	0.0004	0.0037	0.1107	0.9995	-0.0563		0	0	0	0	1
1789353367.8112	palm_L	to2	L	1	0.0015	0.0022	0.0007	0.0046	0.1059	0.9920	-0.0116		0	0	0	0	1
1789353367.8112	palm_L	to2	R	1	0.0035	0.0011	0.0004	0.0037	0.1107	0.9995	-0.0567		0	0	0	0	1
1789353367.8217	palm_L	to2	L	1	0.0015	0.0022	0.0007	0.0046	0.1059	0.9913	-0.0041		0	0	0	0	1
1789353367.8217	palm_L	to2	R	1	0.0036	0.0011	0.0004	0.0037	0.1106	0.9995	-0.0571		0	0	0	0	1
1789353367.8331	palm_L	to2	L	1	0.0015	0.0022	0.0007	0.0046	0.1058	0.9915	0.0031		0	0	0	0	1
1789353367.8331	palm_L	to2	R	1	0.0036	0.0011	0.0004	0.0037	0.1106	0.9996	-0.0557		0	0	0	0	1
1789353367.8439	palm_L	to2	L	1	0.0015	0.0021	0.0007	0.0046	0.1058	0.9911	0.0105		0	0	0	0	1
1789353367.8439	palm_L	to2	R	1	0.0036	0.0011	0.0004	0.0038	0.1106	0.9996	-0.0553		0	0	0	0	1
1789353367.8554	palm_L	to2	L	1	0.0015	0.0021	0.0007	0.0046	0.1058	0.9906	0.0179		0	0	0	0	1
1789353367.8554	palm_L	to2	R	1	0.0036	0.0010	0.0004	0.0038	0.1106	0.9996	-0.0548		0	0	0	0	1
1789353367.8665	palm_L	to2	L	1	0.0015	0.0021	0.0007	0.0046	0.1058	0.9901	0.0252		0	0	0	0	1
1789353367.8665	palm_L	to2	R	1	0.0036	0.0010	0.0004	0.0038	0.1106	0.9996	-0.0544		0	0	0	0	1
1789353367.8775	palm_L	to2	L	1	0.0015	0.0021	0.0007	0.0046	0.1058	0.9896	0.0290		0	0	0	0	1
1789353367.8775	palm_L	to2	R	1	0.0037	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0547		0	0	0	0	1
1789353367.8885	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0045	0.1058	0.9890	0.0350		0	0	0	0	1
1789353367.8885	palm_L	to2	R	1	0.0037	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0545		0	0	0	0	1
1789353367.8998	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0045	0.1057	0.9884	0.0410		0	0	0	0	1
1789353367.8998	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0544		0	0	0	0	1
1789353367.9109	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0045	0.1056	0.9883	0.0422		0	0	0	0	1
1789353367.9109	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0543		0	0	0	0	1
1789353367.9220	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0044	0.1056	0.9879	0.0460		0	0	0	0	1
1789353367.9220	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0541		0	0	0	0	1
1789353367.9333	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0044	0.1055	0.9875	0.0497		0	0	0	0	1
1789353367.9333	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0539		0	0	0	0	1
1789353367.9441	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0043	0.1055	0.9871	0.0535		0	0	0	0	1
1789353367.9441	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1107	0.9996	-0.0537		0	0	0	0	1
1789353367.9548	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0043	0.1055	0.9868	0.0539		0	0	0	0	1
1789353367.9548	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1106	0.9996	-0.0536		0	0	0	0	1
1789353367.9658	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0042	0.1055	0.9865	0.0564		0	0	0	0	1
1789353367.9658	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1106	0.9996	-0.0533		0	0	0	0	1
1789353367.9770	palm_L	to2	L	1	0.0015	0.0020	0.0007	0.0042	0.1055	0.9861	0.0589		0	0	0	0	1
1789353367.9770	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1106	0.9996	-0.0531		0	0	0	0	1
1789353367.9885	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0041	0.1054	0.9861	0.0598		0	0	0	0	1
1789353367.9885	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0525		0	0	0	0	1
1789353367.9996	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0041	0.1054	0.9859	0.0614		0	0	0	0	1
1789353367.9996	palm_L	to2	R	1	0.0038	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0521		0	0	0	0	1
1789353368.0109	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0040	0.1053	0.9857	0.0629		0	0	0	0	1
1789353368.0109	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0518		0	0	0	0	1
1789353368.0220	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0040	0.1053	0.9855	0.0645		0	0	0	0	1
1789353368.0220	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0514		0	0	0	0	1
1789353368.0326	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0040	0.1053	0.9855	0.0662		0	0	0	0	1
1789353368.0326	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1105	0.9997	-0.0510		0	0	0	0	1
1789353368.0439	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0039	0.1052	0.9854	0.0679		0	0	0	0	1
1789353368.0439	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1105	0.9997	-0.0506		0	0	0	0	1
1789353368.0554	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0039	0.1052	0.9852	0.0695		0	0	0	0	1
1789353368.0554	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1105	0.9997	-0.0502		0	0	0	0	1
1789353368.0665	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0039	0.1052	0.9851	0.0711		0	0	0	0	1
1789353368.0665	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1105	0.9997	-0.0498		0	0	0	0	1
1789353368.0770	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0038	0.1052	0.9848	0.0721		0	0	0	0	1
1789353368.0770	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0507		0	0	0	0	1
1789353368.0884	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0038	0.1051	0.9846	0.0735		0	0	0	0	1
1789353368.0884	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0508		0	0	0	0	1
1789353368.0998	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0037	0.1051	0.9844	0.0749		0	0	0	0	1
1789353368.0998	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1106	0.9997	-0.0509		0	0	0	0	1
1789353368.1109	palm_L	to2	L	1	0.0015	0.0020	0.0006	0.0037	0.1050	0.9845	0.0764		0	0	0	0	1
1789353368.1109	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0038	0.1107	0.9997	-0.0508		0	0	0	0	1
1789353368.1219	palm_L	to2	L	1	0.0015	0.0020	0.0005	0.0037	0.1049	0.9845	0.0779		0	0	0	0	1
1789353368.1219	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0039	0.1107	0.9997	-0.0508		0	0	0	0	1
1789353368.1332	palm_L	to2	L	1	0.0015	0.0020	0.0005	0.0037	0.1048	0.9844	0.0794		0	0	0	0	1
1789353368.1332	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0039	0.1107	0.9997	-0.0507		0	0	0	0	1
1789353368.1443	palm_L	to2	L	1	0.0015	0.0020	0.0005	0.0037	0.1047	0.9844	0.0809		0	0	0	0	1
1789353368.1443	palm_L	to2	R	1	0.0039	0.0010	0.0004	0.0039	0.1107	0.9997	-0.0507		0	0	0	0	1
1789353368.1548	palm_L	to2	L	1	0.0015	0.0021	0.0005	0.0036	0.1047	0.9840	0.0825		0	0	0	0	1
1789353368.1548	palm_L	to2	R	1	0.0039	0.0010	0.0005	0.0039	0.1107	0.9997	-0.0513		0	0	0	0	1
1789353368.1663	palm_L	to2	L	1	0.0015	0.0021	0.0005	0.0036	0.1047	0.9838	0.0840		0	0	0	0	1
1789353368.1663	palm_L	to2	R	1	0.0039	0.0010	0.0005	0.0039	0.1107	0.9997	-0.0515		0	0	0	0	1
