# сессия 2026-09-15T19:51:37
1789484356.557	intent		0.00	4		settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789484358.924	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484358.924	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
1789484380.547	toggle		0.00	4						{ "open": false }
1789484384.292	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484384.292	toggle		0.00	4						{ "open": true }
1789484387.159	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484387.159	intent		0.00	4		assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789484389.673	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484389.673	intent		0.00	4		assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789484391.062	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484391.062	intent		0.00	4		assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789484394.860	toggle		0.00	4		assets				{ "open": false }
1789484395.360	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484395.360	toggle		0.00	4		assets				{ "open": true }
1789484396.171	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484396.171	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
1789484397.226	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484397.226	intent		0.00	4		assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789484398.026	select		0.00	4		assets				{ "do": "default", "view": "browse", "folder": "assets", "item": "asset_bridge", "title": "Мост" }
1789484398.026	toggle		0.00	4		assets				{ "open": false }
1789484399.349	folder		0.00	4		assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789484399.349	toggle		0.00	4		assets				{ "open": true }
1789484400.193	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484400.193	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
1789484403.972	folder		0.00	4		logic				{ "folder": "logic", "view": "browse", "items": 5 }
1789484403.972	intent		0.00	4		logic				{ "do": "reload", "view": "browse", "folder": "logic" }
1789484408.504	select		0.00	4		logic				{ "do": "default", "view": "browse", "folder": "logic", "item": "logic_quest", "title": "Квест" }
1789484408.505	toggle		0.00	4		logic				{ "open": false }
1789484410.294	folder		0.00	4		logic				{ "folder": "logic", "view": "browse", "items": 5 }
1789484410.295	toggle		0.00	4		logic				{ "open": true }
1789484413.072	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484413.072	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
1789484420.195	folder		0.00	4		scenes				{ "folder": "scenes", "view": "browse", "items": 7 }
1789484420.195	intent		0.00	4		scenes				{ "do": "reload", "view": "browse", "folder": "scenes" }
1789484426.829	folder		0.00	4		scenes				{ "folder": "scenes", "view": "actions", "items": 7 }
1789484426.829	intent		0.00	4		scenes				{ "do": "reload", "view": "actions", "folder": "scenes" }
1789484430.130	folder		0.00	4		scenes				{ "folder": "scenes", "view": "browse", "items": 8 }
1789484430.130	intent		0.00	4		scenes				{ "do": "reload", "view": "browse", "folder": "scenes" }
1789484435.996	folder		0.00	4		drafts				{ "folder": "drafts", "view": "browse", "items": 2 }
1789484435.996	intent		0.00	4		drafts				{ "do": "reload", "view": "browse", "folder": "drafts" }
1789484438.297	select		0.00	4		drafts				{ "do": "default", "view": "browse", "folder": "drafts", "item": "scene_draft2", "title": "Проба света" }
1789484438.297	toggle		0.00	4		drafts				{ "open": false }
1789484441.352	folder		0.00	4		drafts				{ "folder": "drafts", "view": "browse", "items": 2 }
1789484441.352	toggle		0.00	4		drafts				{ "open": true }
1789484447.585	intent		0.00	4		drafts				{ "do": "none", "view": "browse", "folder": "drafts" }
1789484448.264	folder		0.00	4		scenes				{ "folder": "scenes", "view": "browse", "items": 8 }
1789484448.264	intent		0.00	4		scenes				{ "do": "reload", "view": "browse", "folder": "scenes" }
1789484451.453	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484451.453	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
1789484464.609	folder		0.00	4		images				{ "folder": "images", "view": "browse", "items": 7 }
1789484464.610	intent		0.00	4		images				{ "do": "reload", "view": "browse", "folder": "images" }
1789484465.598	select		0.00	4		images				{ "do": "default", "view": "browse", "folder": "images", "item": "img_mountains", "title": "Горы" }
1789484468.265	folder		0.00	4						{ "folder": "", "view": "browse", "items": 5 }
1789484468.265	intent		0.00	4						{ "do": "reload", "view": "browse", "folder": "" }
