1789698644.723	folder	globe	11.0	4.0	3.84	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698644.723	настройка_значение	globe	11.0	4.0	3.84	5	face	settings_sphere				radius_cm=11.0
1789698646.998	folder	globe	9.0	4.0	4.25	3	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698646.999	настройка_значение	globe	9.0	4.0	4.25	3	face	settings_sphere				radius_cm=9.0
1789698647.054	folder	globe	9.5	4.0	3.8	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698647.054	настройка_значение	globe	9.5	4.0	3.8	4	face	settings_sphere				radius_cm=9.5
1789698647.068	folder	globe	9.0	4.0	4.25	3	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698647.068	настройка_значение	globe	9.0	4.0	4.25	3	face	settings_sphere				radius_cm=9.0
1789698647.119	folder	globe	8.5	4.0	4.02	3	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698647.120	настройка_значение	globe	8.5	4.0	4.02	3	face	settings_sphere				radius_cm=8.5
1789698647.142	folder	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698647.142	настройка_значение	globe	8.0	4.0	4.17	2	face	settings_sphere				radius_cm=8.0
1789698647.174	folder	globe	8.5	4.0	4.02	3	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698647.174	настройка_значение	globe	8.5	4.0	4.02	3	face	settings_sphere				radius_cm=8.5
1789698649.710	folder	globe	9.5	4.0	3.8	4	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698649.710	настройка_значение	globe	9.5	4.0	3.8	4	face	settings_sphere				radius_cm=9.5
1789698654.332	folder	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698654.333	настройка_значение	globe	8.0	4.0	4.17	2	face	settings_sphere				radius_cm=8.0
1789698655.974	панель_кнопка	globe	8.0	4.0	4.17	2	face	settings_sphere				done
1789698655.975	настройка_сохранена	globe	8.0	4.0	4.17	2	face	settings_sphere				radius_cm=8.0
1789698658.187	folder	globe	8.0	4.0	4.17	2	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789698658.188	intent	globe	8.0	4.0	4.17	2	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789698659.011	folder	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789698659.011	intent	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789698659.610	folder	globe	8.0	4.0	4.17	2	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789698659.610	intent	globe	8.0	4.0	4.17	2	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789698660.754	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789698660.755	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "browse", "folder": "" }
1789698661.866	folder	globe	8.0	4.0	4.17	2	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789698661.866	intent	globe	8.0	4.0	4.17	2	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789698663.461	folder	globe	8.0	4.0	4.17	2	face	bulk				{ "folder": "bulk", "view": "browse", "items": 70, "total": 128, "page": 1, "pages": 2 }
1789698663.461	intent	globe	8.0	4.0	4.17	2	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789698671.910	page	globe	8.0	4.0	4.17	2	face	bulk				{ "from": 71, "to": 128, "total": 128, "page": 2, "pages": 2 }
1789698671.914	folder	globe	8.0	4.0	4.17	2	face	bulk				{ "folder": "bulk", "view": "browse", "items": 58, "total": 128, "page": 2, "pages": 2 }
1789698671.914	intent	globe	8.0	4.0	4.17	2	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789698673.744	сценарий_шаг	globe	8.0	4.0	4.17	2	face	bulk	pages	да	115954	
1789698673.744	page	globe	8.0	4.0	4.17	2	face	bulk				{ "from": 1, "to": 70, "total": 128, "page": 1, "pages": 2 }
1789698673.749	folder	globe	8.0	4.0	4.17	2	face	bulk				{ "folder": "bulk", "view": "browse", "items": 70, "total": 128, "page": 1, "pages": 2 }
1789698673.749	intent	globe	8.0	4.0	4.17	2	face	bulk				{ "do": "reload", "view": "browse", "folder": "bulk" }
1789698680.578	folder	globe	8.0	4.0	4.17	2	face	files				{ "folder": "files", "view": "browse", "items": 5, "total": 5, "page": 1, "pages": 1 }
1789698680.578	intent	globe	8.0	4.0	4.17	2	face	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789698683.734	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789698683.734	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "browse", "folder": "" }
1789698686.613	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698686.615	клавиатура	globe	8.0	4.0	4.17	2	face					show
1789698686.615	поиск_открыт	globe	8.0	4.0	4.17	2	face					
1789698686.615	intent	globe	8.0	4.0	4.17	2	face					{ "do": "search", "view": "search", "folder": "" }
1789698687.048	сессия_openxr	globe	8.0	4.0	4.17	2	face					session_visible кадр 20670
1789698688.653	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 8, "total": 7, "page": 1, "pages": 1 }
1789698688.654	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698688.654	поиск_запрос	globe	8.0	4.0	4.17	2	face					г → 7
1789698689.135	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 3, "total": 2, "page": 1, "pages": 1 }
1789698689.136	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698689.136	поиск_запрос	globe	8.0	4.0	4.17	2	face					го → 2
1789698689.557	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698689.557	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698689.557	поиск_запрос	globe	8.0	4.0	4.17	2	face					гот → 0
1789698689.902	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698689.902	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698689.902	поиск_запрос	globe	8.0	4.0	4.17	2	face					гото → 0
1789698690.491	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "search", "items": 1, "total": 0, "page": 1, "pages": 1 }
1789698690.491	intent	globe	8.0	4.0	4.17	2	face					{ "do": "reload", "view": "search", "folder": "" }
1789698690.492	поиск_запрос	globe	8.0	4.0	4.17	2	face					готов → 0
