# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789311204.276201338	456000000	51	0 24058516 33670446 76250723 900719769 1992522697 0 64765 0 797589 
1789311204.575742722	456000000	60	0 24058516 33670446 76250723 900719769 1992689540 0 64765 0 797589 
1789311204.877186085	456000000	60	0 24058516 33670446 76250723 900719769 1992856239 0 64765 0 797589 
1789311205.183323876	456000000	60	0 24058516 33670446 76250723 900719769 1993039719 0 64765 0 797589 
1789311205.489273490	456000000	60	0 24058516 33670446 76250723 900719769 1993150107 0 64765 0 797589 
1789311205.787348676	456000000	51	0 24058516 33670446 76250723 900719769 1993344823 0 64765 0 797589 
1789311206.082981622	456000000	51	0 24058516 33670446 76250723 900719769 1993535936 0 64765 0 797589 
1789311206.380475037	456000000	51	0 24058516 33670446 76250723 900719769 1993748838 0 64765 0 797589 
1789311206.681723505	456000000	67	0 24058516 33670446 76250723 900719769 1993966729 0 64765 0 797589 
1789311206.979445565	456000000	67	0 24058516 33670446 76250723 900719769 1994183139 0 64765 0 797589 
1789311207.280297887	456000000	67	0 24058516 33670446 76250723 900719769 1994400605 0 64765 0 797589 
1789311207.577898958	456000000	72	0 24058516 33670446 76250723 900719769 1994616397 0 64765 0 797589 
1789311207.877733415	456000000	72	0 24058516 33670446 76250723 900719769 1994826816 0 64765 0 797589 
1789311208.172991934	456000000	72	0 24058516 33670446 76250723 900719769 1994919284 0 64765 0 797589 
1789311208.465475245	640000000	72	0 24170038 33682196 76261026 900730944 1994994045 0 64765 0 797589 
1789311208.765653556	545000000	60	0 24262618 33716186 76355730 900730944 1994994045 0 64765 0 797589 
1789311209.068311242	545000000	60	0 24262618 33716186 76608784 900730944 1994994045 0 64765 0 797589 
1789311209.365500907	545000000	60	0 24262618 33716186 76862669 900730944 1994994045 0 64765 0 797589 
1789311209.664050156	545000000	82	0 24262618 33716186 77115367 900730944 1994994045 0 64765 0 797589 
1789311209.962768102	545000000	82	0 24262618 33716186 77377778 900730944 1994994045 0 64765 0 797589 
1789311210.268940945	545000000	82	0 24262618 33716186 77636533 900730944 1994994045 0 64765 0 797589 
1789311210.571755350	545000000	85	0 24262618 33716186 77890214 900730944 1994994045 0 64765 0 797589 
1789311210.873971422	545000000	85	0 24262618 33716186 78028313 900730944 1994994045 0 64765 0 797589 
1789311211.171485566	545000000	85	0 24262618 33716186 78120543 900730944 1994994045 0 64765 0 797589 
1789311211.472639919	545000000	85	0 24262618 33716186 78218376 900730944 1994994045 0 64765 0 797589 
1789311211.769940418	545000000	37	0 24262618 33716186 78313466 900730944 1994994045 0 64765 0 797589 
1789311212.070787479	492000000	37	0 24262618 33716186 78316002 900832684 1994994045 0 64765 0 797589 
1789311212.368324644	492000000	37	0 24262618 33716186 78316002 900939888 1994994045 0 64765 0 797589 
1789311212.666819778	492000000	34	0 24262618 33716186 78316002 901046875 1994994045 0 64765 0 797589 
1789311212.966851995	456000000	34	0 24262618 33716186 78316002 901085789 1995064656 0 64765 0 797589 
1789311213.269673796	456000000	34	0 24262618 33716186 78316002 901085789 1995158407 0 64765 0 797589 
1789311213.569636274	456000000	34	0 24262618 33716186 78316002 901085789 1995262946 0 64765 0 797589 
1789311213.877336409	456000000	34	0 24262618 33716186 78316002 901085789 1995387451 0 64765 0 797589 
1789311214.186534096	456000000	34	0 24262618 33716186 78316002 901085789 1995503623 0 64765 0 797589 
1789311214.485657095	456000000	34	0 24262618 33716186 78316002 901085789 1995615701 0 64765 0 797589 
1789311214.789577177	456000000	38	0 24262618 33716186 78316002 901085789 1995739749 0 64765 0 797589 
1789311215.093264395	456000000	38	0 24262618 33716186 78316002 901085789 1995862977 0 64765 0 797589 
1789311215.396916248	456000000	38	0 24262618 33716186 78316002 901085789 1995987829 0 64765 0 797589 
1789311215.704493310	456000000	40	0 24262618 33716186 78316002 901085789 1996111024 0 64765 0 797589 
1789311216.009864955	456000000	40	0 24262618 33716186 78316002 901085789 1996214880 0 64765 0 797589 
1789311216.313242120	456000000	40	0 24262618 33716186 78316002 901085789 1996331604 0 64765 0 797589 
1789311216.615357411	456000000	37	0 24262618 33716186 78316002 901085789 1996456214 0 64765 0 797589 
1789311216.919487754	456000000	37	0 24262618 33716186 78316002 901085789 1996577526 0 64765 0 797589 
1789311217.220197784	456000000	37	0 24262618 33716186 78316002 901085789 1996700818 0 64765 0 797589 
1789311217.523009585	456000000	37	0 24262618 33716186 78316002 901085789 1996824444 0 64765 0 797589 
1789311217.829896699	456000000	40	0 24262618 33716186 78316002 901085789 1996951937 0 64765 0 797589 
1789311218.139516104	456000000	40	0 24262618 33716186 78316002 901085789 1997077604 0 64765 0 797589 
1789311218.443796760	456000000	40	0 24262618 33716186 78316002 901085789 1997190968 0 64765 0 797589 
1789311218.746094759	456000000	38	0 24262618 33716186 78316002 901085789 1997301127 0 64765 0 797589 
1789311219.053250414	456000000	38	0 24262618 33716186 78316002 901085789 1997420572 0 64765 0 797589 
1789311219.356974299	456000000	38	0 24262618 33716186 78316002 901085789 1997544141 0 64765 0 797589 
1789311219.661880475	456000000	40	0 24262618 33716186 78316002 901085789 1997668184 0 64765 0 797589 
1789311219.962089567	456000000	40	0 24262618 33716186 78316002 901085789 1997791765 0 64765 0 797589 
1789311220.268129337	456000000	40	0 24262618 33716186 78316002 901085789 1997914927 0 64765 0 797589 
1789311220.570539159	456000000	40	0 24262618 33716186 78316002 901085789 1998038607 0 64765 0 797589 
1789311220.871421220	456000000	40	0 24262618 33716186 78316002 901085789 1998164850 0 64765 0 797589 
1789311221.179754845	456000000	40	0 24262618 33716186 78316002 901085789 1998262856 0 64765 0 797589 
1789311221.479004718	456000000	40	0 24262618 33716186 78316002 901085789 1998369569 0 64765 0 797589 
1789311221.786835582	456000000	37	0 24262618 33716186 78316002 901085789 1998510312 0 64765 0 797589 
1789311222.093020457	456000000	37	0 24262618 33716186 78316002 901085789 1998648665 0 64765 0 797589 
1789311222.396461216	456000000	37	0 24262618 33716186 78316002 901085789 1998785325 0 64765 0 797589 
1789311222.701032340	456000000	45	0 24262618 33716186 78316002 901085789 1998922333 0 64765 0 797589 
1789311223.004609037	456000000	45	0 24262618 33716186 78316002 901085789 1999063297 0 64765 0 797589 
1789311223.312731464	456000000	45	0 24262618 33716186 78316002 901085789 1999205870 0 64765 0 797589 
1789311223.622853838	456000000	45	0 24262618 33716186 78316002 901085789 1999337892 0 64765 0 797589 
1789311223.927082827	456000000	45	0 24262618 33716186 78316002 901085789 1999432870 0 64765 0 797589 
1789311224.223063481	456000000	45	0 24262618 33716186 78316002 901085789 1999557703 0 64765 0 797589 
1789311224.532767887	456000000	45	0 24262618 33716186 78316002 901085789 1999700446 0 64765 0 797589 
1789311224.842455835	456000000	39	0 24262618 33716186 78316002 901085789 1999839078 0 64765 0 797589 
1789311225.152800814	456000000	39	0 24262618 33716186 78316002 901085789 1999981146 0 64765 0 797589 
1789311225.462716053	456000000	39	0 24262618 33716186 78316002 901085789 2000122771 0 64765 0 797589 
1789311225.769723844	456000000	45	0 24262618 33716186 78316002 901085789 2000252094 0 64765 0 797589 
1789311226.075771583	456000000	45	0 24262618 33716186 78316002 901085789 2000385166 0 64765 0 797589 
1789311226.378877238	456000000	45	0 24262618 33716186 78316002 901085789 2000488914 0 64765 0 797589 
1789311226.683627737	456000000	39	0 24262618 33716186 78316002 901085789 2000610381 0 64765 0 797589 
1789311226.996315060	456000000	39	0 24262618 33716186 78316002 901085789 2000756892 0 64765 0 797589 
1789311227.302792226	456000000	39	0 24262618 33716186 78316002 901085789 2000898519 0 64765 0 797589 
1789311227.606883558	456000000	45	0 24262618 33716186 78316002 901085789 2001037688 0 64765 0 797589 
1789311227.912634161	456000000	45	0 24262618 33716186 78316002 901085789 2001176865 0 64765 0 797589 
1789311228.220332994	456000000	45	0 24262618 33716186 78316002 901085789 2001304327 0 64765 0 797589 
1789311228.523762451	456000000	45	0 24262618 33716186 78316002 901085789 2001429922 0 64765 0 797589 
1789311228.831938836	456000000	43	0 24262618 33716186 78316002 901085789 2001558952 0 64765 0 797589 
1789311229.135160481	456000000	43	0 24262618 33716186 78316002 901085789 2001678654 0 64765 0 797589 
1789311229.440105303	456000000	43	0 24262618 33716186 78316002 901085789 2001813362 0 64765 0 797589 
1789311229.749663563	456000000	41	0 24262618 33716186 78316002 901085789 2001941313 0 64765 0 797589 
1789311230.055666510	456000000	41	0 24262618 33716186 78316002 901085789 2002067306 0 64765 0 797589 
1789311230.363177218	456000000	41	0 24262618 33716186 78316002 901085789 2002206380 0 64765 0 797589 
1789311230.668932248	456000000	43	0 24262618 33716186 78316002 901085789 2002346189 0 64765 0 797589 
1789311230.979845561	456000000	43	0 24262618 33716186 78316002 901085789 2002488329 0 64765 0 797589 
1789311231.288492831	456000000	43	0 24262618 33716186 78316002 901085789 2002623126 0 64765 0 797589 
1789311231.599297237	456000000	42	0 24262618 33716186 78316002 901085789 2002734020 0 64765 0 797589 
1789311231.902873726	456000000	42	0 24262618 33716186 78316002 901085789 2002862884 0 64765 0 797589 
1789311232.212925736	456000000	42	0 24262618 33716186 78316002 901085789 2003001611 0 64765 0 797589 
1789311232.520416808	456000000	42	0 24262618 33716186 78316002 901085789 2003143263 0 64765 0 797589 
1789311232.831608714	456000000	44	0 24262618 33716186 78316002 901085789 2003258714 0 64765 0 797589 
1789311233.130397390	456000000	44	0 24262618 33716186 78316002 901085789 2003390121 0 64765 0 797589 
1789311233.438274920	456000000	44	0 24262618 33716186 78316002 901085789 2003541506 0 64765 0 797589 
1789311233.746233076	456000000	43	0 24262618 33716186 78316002 901085789 2003695986 0 64765 0 797589 
1789311234.054658575	456000000	43	0 24262618 33716186 78316002 901085789 2003835985 0 64765 0 797589 
1789311234.352798657	456000000	43	0 24262618 33716186 78316002 901085789 2003947715 0 64765 0 797589 
1789311234.655569260	456000000	41	0 24262618 33716186 78316002 901085789 2004052371 0 64765 0 797589 
1789311234.955378821	456000000	41	0 24262618 33716186 78316002 901085789 2004179022 0 64765 0 797589 
1789311235.266246977	456000000	41	0 24262618 33716186 78316002 901085789 2004319705 0 64765 0 797589 
1789311235.571461174	456000000	41	0 24262618 33716186 78316002 901085789 2004458123 0 64765 0 797589 
1789311235.875269590	456000000	43	0 24262618 33716186 78316002 901085789 2004594102 0 64765 0 797589 
1789311236.184249621	456000000	43	0 24262618 33716186 78316002 901085789 2004736036 0 64765 0 797589 
1789311236.489853974	456000000	43	0 24262618 33716186 78316002 901085789 2004870778 0 64765 0 797589 
1789311236.794479005	456000000	45	0 24262618 33716186 78316002 901085789 2005011411 0 64765 0 797589 
1789311237.096336847	456000000	45	0 24262618 33716186 78316002 901085789 2005146743 0 64765 0 797589 
1789311237.401482971	456000000	45	0 24262618 33716186 78316002 901085789 2005284655 0 64765 0 797589 
1789311237.703135397	456000000	45	0 24262618 33716186 78316002 901085789 2005418957 0 64765 0 797589 
1789311238.006316000	456000000	45	0 24262618 33716186 78316002 901085789 2005547155 0 64765 0 797589 
1789311238.313994260	456000000	45	0 24262618 33716186 78316002 901085789 2005682502 0 64765 0 797589 
1789311238.618276842	456000000	43	0 24262618 33716186 78316002 901085789 2005819116 0 64765 0 797589 
1789311238.927206977	456000000	43	0 24262618 33716186 78316002 901085789 2005959314 0 64765 0 797589 
1789311239.236111748	456000000	43	0 24262618 33716186 78316002 901085789 2006068379 0 64765 0 797589 
1789311239.546958185	456000000	43	0 24262618 33716186 78316002 901085789 2006209433 0 64765 0 797589 
1789311239.851017330	456000000	42	0 24262618 33716186 78316002 901085789 2006367119 0 64765 0 797589 
1789311240.159195954	456000000	42	0 24262618 33716186 78316002 901085789 2006522852 0 64765 0 797589 
1789311240.465941870	456000000	42	0 24262618 33716186 78316002 901085789 2006676778 0 64765 0 797589 
1789311240.764413931	456000000	50	0 24262618 33716186 78316002 901085789 2006826553 0 64765 0 797589 
1789311241.073017920	456000000	50	0 24262618 33716186 78316002 901085789 2006972808 0 64765 0 797589 
1789311241.377966076	456000000	50	0 24262618 33716186 78316002 901085789 2007117859 0 64765 0 797589 
1789311241.687617982	456000000	47	0 24262618 33716186 78316002 901085789 2007263939 0 64765 0 797589 
1789311241.992716918	456000000	47	0 24262618 33716186 78316002 901085789 2007423462 0 64765 0 797589 
1789311242.302350699	456000000	47	0 24262618 33716186 78316002 901085789 2007536279 0 64765 0 797589 
1789311242.603853437	456000000	46	0 24262618 33716186 78316002 901085789 2007689484 0 64765 0 797589 
1789311242.906902582	456000000	46	0 24262618 33716186 78316002 901085789 2007866280 0 64765 0 797589 
1789311243.209890737	456000000	46	0 24262618 33716186 78316002 901085789 2008051739 0 64765 0 797589 
1789311243.520117747	456000000	46	0 24262618 33716186 78316002 901085789 2008242025 0 64765 0 797589 
1789311243.825882778	456000000	59	0 24262618 33716186 78316002 901085789 2008425953 0 64765 0 797589 
1789311244.132041246	456000000	59	0 24262618 33716186 78316002 901085789 2008599368 0 64765 0 797589 
1789311244.437979245	456000000	59	0 24262618 33716186 78316002 901085789 2008771260 0 64765 0 797589 
1789311244.743262348	456000000	57	0 24262618 33716186 78316002 901085789 2008941092 0 64765 0 797589 
1789311245.051597171	456000000	57	0 24262618 33716186 78316002 901085789 2009112149 0 64765 0 797589 
1789311245.359175743	456000000	57	0 24262618 33716186 78316002 901085789 2009258772 0 64765 0 797589 
1789311245.658391815	456000000	50	0 24262618 33716186 78316002 901085789 2009408777 0 64765 0 797589 
1789311245.958586220	456000000	50	0 24262618 33716186 78316002 901085789 2009598011 0 64765 0 797589 
1789311246.253736614	456000000	50	0 24262618 33716186 78316002 901085789 2009797661 0 64765 0 797589 
1789311246.550604404	456000000	50	0 24262618 33716186 78316002 901085789 2009998728 0 64765 0 797589 
1789311246.846659693	456000000	65	0 24262618 33716186 78316002 901085789 2010199777 0 64765 0 797589 
1789311247.144980348	456000000	65	0 24262618 33716186 78316002 901085789 2010419547 0 64765 0 797589 
1789311247.446255482	456000000	65	0 24262618 33716186 78316002 901085789 2010634916 0 64765 0 797589 
1789311247.747206710	456000000	71	0 24262618 33716186 78316002 901085789 2010854839 0 64765 0 797589 
1789311248.048348772	456000000	71	0 24262618 33716186 78316002 901085789 2011063677 0 64765 0 797589 
1789311248.349530781	456000000	71	0 24262618 33716186 78316002 901085789 2011283746 0 64765 0 797589 
1789311248.652693884	456000000	64	0 24262618 33716186 78316002 901085789 2011374718 0 64765 0 797589 
1789311248.945606934	640000000	64	0 24398304 33727486 78326972 901097466 2011423148 0 64765 0 797589 
1789311249.245000193	545000000	64	0 24458171 33763394 78459568 901097466 2011423148 0 64765 0 797589 
1789311249.542143139	545000000	64	0 24458171 33763394 78713679 901097466 2011423148 0 64765 0 797589 
1789311249.837926241	545000000	73	0 24458171 33763394 78965013 901097466 2011423148 0 64765 0 797589 
1789311250.136618980	545000000	73	0 24458171 33763394 79222929 901097466 2011423148 0 64765 0 797589 
1789311250.439729687	545000000	73	0 24458171 33763394 79476263 901097466 2011423148 0 64765 0 797589 
1789311250.736456487	545000000	84	0 24458171 33763394 79731010 901097466 2011423148 0 64765 0 797589 
1789311251.038064174	545000000	84	0 24458171 33763394 79982969 901097466 2011423148 0 64765 0 797589 
1789311251.336673943	545000000	84	0 24458171 33763394 80236385 901097466 2011423148 0 64765 0 797589 
1789311251.638209390	545000000	84	0 24458171 33763394 80499613 901097466 2011423148 0 64765 0 797589 
1789311251.951848171	545000000	84	0 24458171 33763394 80720812 901097466 2011423148 0 64765 0 797589 
1789311252.249251534	545000000	84	0 24458171 33763394 80959544 901097466 2011423148 0 64765 0 797589 
1789311252.550080730	545000000	84	0 24458171 33763394 81205210 901097466 2011423148 0 64765 0 797589 
1789311252.847023312	599000000	78	0 24458171 33796008 81315583 901097466 2011423148 0 64765 0 797589 
1789311253.141835894	599000000	78	0 24458171 33882175 81315583 901097466 2011423148 0 64765 0 797589 
1789311253.436044048	599000000	78	0 24458171 33970572 81315583 901097466 2011423148 0 64765 0 797589 
1789311253.730997879	599000000	33	0 24458171 34057377 81315583 901097466 2011423148 0 64765 0 797589 
1789311254.029455044	545000000	33	0 24458171 34129194 81334046 901097466 2011423148 0 64765 0 797589 
1789311254.327377678	545000000	33	0 24458171 34129194 81424950 901097466 2011423148 0 64765 0 797589 
1789311254.625515312	545000000	30	0 24458171 34129194 81519481 901097466 2011423148 0 64765 0 797589 
1789311254.922453988	545000000	30	0 24458171 34129194 81618887 901097466 2011423148 0 64765 0 797589 
1789311255.222056570	492000000	30	0 24458171 34129194 81655682 901163778 2011423148 0 64765 0 797589 
1789311255.522419777	492000000	30	0 24458171 34129194 81655682 901269803 2011423148 0 64765 0 797589 
1789311255.824489807	492000000	34	0 24458171 34129194 81655682 901351677 2011423148 0 64765 0 797589 
1789311256.124429784	492000000	34	0 24458171 34129194 81655682 901448192 2011423148 0 64765 0 797589 
1789311256.426018981	456000000	34	0 24458171 34129194 81655682 901456038 2011512739 0 64765 0 797589 
1789311256.726711355	456000000	30	0 24458171 34129194 81655682 901456038 2011611222 0 64765 0 797589 
1789311257.027128051	456000000	30	0 24458171 34129194 81655682 901456038 2011709355 0 64765 0 797589 
1789311257.327882508	456000000	30	0 24458171 34129194 81655682 901456038 2011807220 0 64765 0 797589 
1789311257.627727122	456000000	32	0 24458171 34129194 81655682 901456038 2011906153 0 64765 0 797589 
1789311257.926071943	456000000	32	0 24458171 34129194 81655682 901456038 2012004148 0 64765 0 797589 
1789311258.226131973	456000000	32	0 24458171 34129194 81655682 901456038 2012101708 0 64765 0 797589 
1789311258.524691638	456000000	32	0 24458171 34129194 81655682 901456038 2012198639 0 64765 0 797589 
1789311258.822077501	456000000	32	0 24458171 34129194 81655682 901456038 2012295805 0 64765 0 797589 
1789311259.120884979	456000000	32	0 24458171 34129194 81655682 901456038 2012389165 0 64765 0 797589 
1789311259.420068446	492000000	32	0 24458171 34129194 81655682 901527275 2012431307 0 64765 0 797589 
1789311259.716410767	492000000	34	0 24458171 34129194 81655682 901642107 2012431307 0 64765 0 797589 
1789311260.017642099	492000000	34	0 24458171 34129194 81655682 901757551 2012431307 0 64765 0 797589 
1789311260.315294004	492000000	34	0 24458171 34129194 81655682 901871958 2012431307 0 64765 0 797589 
1789311260.610939606	456000000	38	0 24458171 34129194 81655682 901893543 2012527557 0 64765 0 797589 
1789311260.908158803	456000000	38	0 24458171 34129194 81655682 901893543 2012646803 0 64765 0 797589 
1789311261.205462166	456000000	38	0 24458171 34129194 81655682 901893543 2012766727 0 64765 0 797589 
1789311261.504539539	456000000	38	0 24458171 34129194 81655682 901893543 2012887299 0 64765 0 797589 
1789311261.801563423	456000000	40	0 24458171 34129194 81655682 901893543 2013007281 0 64765 0 797589 
1789311262.096947254	456000000	40	0 24458171 34129194 81655682 901893543 2013091076 0 64765 0 797589 
1789311262.393254940	456000000	40	0 24458171 34129194 81655682 901893543 2013244951 0 64765 0 797589 
1789311262.697531689	456000000	42	0 24458171 34129194 81655682 901893543 2013409556 0 64765 0 797589 
1789311263.002258022	456000000	42	0 24458171 34129194 81655682 901893543 2013586079 0 64765 0 797589 
1789311263.300391437	456000000	42	0 24458171 34129194 81655682 901893543 2013774169 0 64765 0 797589 
1789311263.600352873	456000000	42	0 24458171 34129194 81655682 901893543 2013949911 0 64765 0 797589 
1789311263.903699049	456000000	59	0 24458171 34129194 81655682 901893543 2014116828 0 64765 0 797589 
1789311264.206899965	456000000	59	0 24458171 34129194 81655682 901893543 2014286984 0 64765 0 797589 
1789311264.506135776	456000000	59	0 24458171 34129194 81655682 901893543 2014462573 0 64765 0 797589 
1789311264.805815910	456000000	56	0 24458171 34129194 81655682 901893543 2014640513 0 64765 0 797589 
1789311265.106045575	456000000	56	0 24458171 34129194 81655682 901893543 2014830411 0 64765 0 797589 
1789311265.417721439	456000000	56	0 24458171 34129194 81655682 901893543 2014929448 0 64765 0 797589 
1789311265.712108240	492000000	56	0 24458171 34129194 81655682 902132796 2014937249 0 64765 0 797589 
1789311266.013091395	599000000	56	0 24458171 34276569 81724874 902140455 2014937249 0 64765 0 797589 
1789311266.316684654	599000000	56	0 24458171 34509394 81724874 902140455 2014937249 0 64765 0 797589 
1789311266.615722496	599000000	56	0 24458171 34744512 81724874 902140455 2014937249 0 64765 0 797589 
1789311266.917440860	599000000	77	0 24458171 34981961 81724874 902140455 2014937249 0 64765 0 797589 
1789311267.220868963	599000000	77	0 24458171 35214698 81724874 902140455 2014937249 0 64765 0 797589 
1789311267.522718680	599000000	77	0 24458171 35453367 81724874 902140455 2014937249 0 64765 0 797589 
1789311267.830227253	599000000	77	0 24458171 35688458 81724874 902140455 2014937249 0 64765 0 797589 
1789311268.130378897	599000000	77	0 24458171 35923797 81724874 902140455 2014937249 0 64765 0 797589 
1789311268.434314448	599000000	77	0 24458171 36160464 81724874 902140455 2014937249 0 64765 0 797589 
1789311268.734269166	599000000	77	0 24458171 36393409 81724874 902140455 2014937249 0 64765 0 797589 
1789311269.031300706	599000000	77	0 24458171 36625590 81724874 902140455 2014937249 0 64765 0 797589 
1789311269.333993965	599000000	77	0 24458171 36851246 81724874 902140455 2014937249 0 64765 0 797589 
1789311269.632067797	545000000	77	0 24458171 36911410 81753315 902140455 2014937249 0 64765 0 797589 
1789311269.931896264	545000000	63	0 24458171 36911410 81844911 902140455 2014937249 0 64765 0 797589 
1789311270.233230877	545000000	63	0 24458171 36911410 81936523 902140455 2014937249 0 64765 0 797589 
1789311270.536198772	545000000	63	0 24458171 36911410 82030646 902140455 2014937249 0 64765 0 797589 
1789311270.839220209	492000000	30	0 24458171 36911410 82064001 902203560 2014937249 0 64765 0 797589 
1789311271.136455342	492000000	30	0 24458171 36911410 82064001 902303229 2014937249 0 64765 0 797589 
1789311271.433550632	492000000	30	0 24458171 36911410 82064001 902401813 2014937249 0 64765 0 797589 
1789311271.730831808	456000000	33	0 24458171 36911410 82064001 902475322 2014966246 0 64765 0 797589 
1789311272.033015536	456000000	33	0 24458171 36911410 82064001 902475322 2015071580 0 64765 0 797589 
1789311272.336684472	456000000	33	0 24458171 36911410 82064001 902475322 2015175631 0 64765 0 797589 
1789311272.636716325	456000000	32	0 24458171 36911410 82064001 902475322 2015258147 0 64765 0 797589 
1789311272.937329116	456000000	32	0 24458171 36911410 82064001 902475322 2015354175 0 64765 0 797589 
1789311273.242470031	456000000	32	0 24458171 36911410 82064001 902475322 2015459832 0 64765 0 797589 
