# сэмплер частоты GPU, период 0.5 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789437580.810924386	456000000	66	0 41793524 86070936 170287853 1071675501 2934484992 74444 76541 11845 1242547 
1789437581.355453139	456000000	66	0 41793524 86070936 170287853 1071675501 2934849359 74444 76541 11845 1242547 
1789437581.904230485	456000000	66	0 41793524 86070936 170287853 1071675501 2935217850 74444 76541 11845 1242547 
1789437582.454576529	456000000	66	0 41793524 86070936 170287853 1071675501 2935578458 74444 76541 11845 1242547 
1789437583.001250907	456000000	66	0 41793524 86070936 170287853 1071675501 2935939312 74444 76541 11845 1242547 
1789437583.551905545	456000000	66	0 41793524 86070936 170287853 1071675501 2936302787 74444 76541 11845 1242547 
1789437584.095392422	456000000	66	0 41793524 86070936 170287853 1071675501 2936668707 74444 76541 11845 1242547 
1789437584.643837529	456000000	66	0 41793524 86070936 170287853 1071675501 2937030063 74444 76541 11845 1242547 
1789437585.195603938	456000000	66	0 41793524 86070936 170287853 1071675501 2937393549 74444 76541 11845 1242547 
1789437585.744300607	456000000	66	0 41793524 86070936 170287853 1071675501 2937759029 74444 76541 11845 1242547 
1789437586.292940766	456000000	66	0 41793524 86070936 170287853 1071675501 2938124370 74444 76541 11845 1242547 
1789437586.842264675	456000000	66	0 41793524 86070936 170287853 1071675501 2938485939 74444 76541 11845 1242547 
1789437587.390172750	456000000	66	0 41793524 86070936 170287853 1071675501 2938846377 74444 76541 11845 1242547 
1789437587.932668221	456000000	66	0 41793524 86070936 170287853 1071675501 2939206741 74444 76541 11845 1242547 
1789437588.483653328	456000000	66	0 41793524 86070936 170287853 1071675501 2939574143 74444 76541 11845 1242547 
1789437589.040871925	456000000	66	0 41793524 86070936 170287853 1071675501 2939941131 74444 76541 11845 1242547 
1789437589.594564845	456000000	66	0 41793524 86070936 170287853 1071675501 2940308496 74444 76541 11845 1242547 
1789437590.140330264	456000000	66	0 41793524 86070936 170287853 1071675501 2940671004 74444 76541 11845 1242547 
1789437590.690523131	456000000	66	0 41793524 86070936 170287853 1071675501 2941032280 74444 76541 11845 1242547 
1789437591.239575738	456000000	66	0 41793524 86070936 170287853 1071675501 2941396380 74444 76541 11845 1242547 
1789437591.781394281	456000000	66	0 41793524 86070936 170287853 1071675501 2941757879 74444 76541 11845 1242547 
1789437592.328506940	456000000	66	0 41793524 86070936 170287853 1071675501 2942122252 74444 76541 11845 1242547 
1789437592.875448193	456000000	66	0 41793524 86070936 170287853 1071675501 2942485229 74444 76541 11845 1242547 
1789437593.431018040	456000000	66	0 41793524 86070936 170287853 1071675501 2942852569 74444 76541 11845 1242547 
1789437593.978797782	456000000	66	0 41793524 86070936 170287853 1071675501 2943214743 74444 76541 11845 1242547 
1789437594.531708878	456000000	66	0 41793524 86070936 170287853 1071675501 2943582288 74444 76541 11845 1242547 
1789437595.078165027	456000000	66	0 41793524 86070936 170287853 1071675501 2943957002 74444 76541 11845 1242547 
1789437595.634788051	456000000	67	0 41793524 86070936 170287853 1071675501 2944331018 74444 76541 11845 1242547 
1789437596.184993366	456000000	67	0 41793524 86070936 170287853 1071675501 2944699928 74444 76541 11845 1242547 
1789437596.731157222	456000000	67	0 41793524 86070936 170287853 1071675501 2945064560 74444 76541 11845 1242547 
1789437597.279047537	456000000	67	0 41793524 86070936 170287853 1071675501 2945428556 74444 76541 11845 1242547 
1789437597.827787019	456000000	66	0 41793524 86070936 170287853 1071675501 2945796606 74444 76541 11845 1242547 
1789437598.378563168	456000000	66	0 41793524 86070936 170287853 1071675501 2946158594 74444 76541 11845 1242547 
1789437598.930605410	456000000	66	0 41793524 86070936 170287853 1071675501 2946522594 74444 76541 11845 1242547 
1789437599.475472027	456000000	66	0 41793524 86070936 170287853 1071675501 2946883768 74444 76541 11845 1242547 
1789437600.022243592	456000000	66	0 41793524 86070936 170287853 1071675501 2947254522 74444 76541 11845 1242547 
1789437600.572721720	456000000	67	0 41793524 86070936 170287853 1071675501 2947615179 74444 76541 11845 1242547 
1789437601.115159690	456000000	67	0 41793524 86070936 170287853 1071675501 2947978903 74444 76541 11845 1242547 
