# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789242068.402734166	456000000	48	0 16389696 21315395 43962409 673892259 1686185325 0 64765 0 697018 
1789242068.707420446	456000000	47	0 16389696 21315395 43962409 673892259 1686363369 0 64765 0 697018 
1789242069.020850686	456000000	47	0 16389696 21315395 43962409 673892259 1686544609 0 64765 0 697018 
1789242069.331385508	456000000	47	0 16389696 21315395 43962409 673892259 1686720643 0 64765 0 697018 
1789242069.641175175	456000000	57	0 16389696 21315395 43962409 673892259 1686897705 0 64765 0 697018 
1789242069.953368279	456000000	57	0 16389696 21315395 43962409 673892259 1687070980 0 64765 0 697018 
1789242070.261310184	456000000	57	0 16389696 21315395 43962409 673892259 1687245548 0 64765 0 697018 
1789242070.565628131	456000000	53	0 16389696 21315395 43962409 673892259 1687370891 0 64765 0 697018 
1789242070.867716807	456000000	53	0 16389696 21315395 43962409 673892259 1687527183 0 64765 0 697018 
1789242071.178433036	456000000	53	0 16389696 21315395 43962409 673892259 1687705088 0 64765 0 697018 
1789242071.481665254	456000000	51	0 16389696 21315395 43962409 673892259 1687847094 0 64765 0 697018 
1789242071.780722940	456000000	51	0 16389696 21315395 43962409 673892259 1688020052 0 64765 0 697018 
1789242072.086209220	456000000	51	0 16389696 21315395 43962409 673892259 1688196014 0 64765 0 697018 
1789242072.397640449	456000000	51	0 16389696 21315395 43962409 673892259 1688374463 0 64765 0 697018 
1789242072.705304542	456000000	57	0 16389696 21315395 43962409 673892259 1688549366 0 64765 0 697018 
1789242073.012294052	456000000	57	0 16389696 21315395 43962409 673892259 1688692776 0 64765 0 697018 
1789242073.306036894	456000000	57	0 16389696 21315395 43962409 673892259 1688826652 0 64765 0 697018 
1789242073.611517237	456000000	50	0 16389696 21315395 43962409 673892259 1689001687 0 64765 0 697018 
1789242073.922270757	456000000	50	0 16389696 21315395 43962409 673892259 1689176119 0 64765 0 697018 
1789242074.229913548	456000000	50	0 16389696 21315395 43962409 673892259 1689357258 0 64765 0 697018 
1789242074.539767538	456000000	57	0 16389696 21315395 43962409 673892259 1689533805 0 64765 0 697018 
1789242074.847067464	456000000	57	0 16389696 21315395 43962409 673892259 1689706294 0 64765 0 697018 
1789242075.150529265	456000000	57	0 16389696 21315395 43962409 673892259 1689880600 0 64765 0 697018 
1789242075.457431171	456000000	57	0 16389696 21315395 43962409 673892259 1690054571 0 64765 0 697018 
1789242075.760730159	456000000	56	0 16389696 21315395 43962409 673892259 1690169257 0 64765 0 697018 
1789242076.061679408	456000000	56	0 16389696 21315395 43962409 673892259 1690319961 0 64765 0 697018 
1789242076.370765897	456000000	56	0 16389696 21315395 43962409 673892259 1690501003 0 64765 0 697018 
1789242076.682587959	456000000	48	0 16389696 21315395 43962409 673892259 1690645466 0 64765 0 697018 
1789242076.984243198	456000000	48	0 16389696 21315395 43962409 673892259 1690809577 0 64765 0 697018 
1789242077.280791300	456000000	48	0 16389696 21315395 43962409 673892259 1690952415 0 64765 0 697018 
1789242077.582124820	456000000	51	0 16389696 21315395 43962409 673892259 1691127931 0 64765 0 697018 
1789242077.889384850	456000000	51	0 16389696 21315395 43962409 673892259 1691304033 0 64765 0 697018 
1789242078.193413162	456000000	51	0 16389696 21315395 43962409 673892259 1691457604 0 64765 0 697018 
1789242078.490813087	456000000	51	0 16389696 21315395 43962409 673892259 1691611756 0 64765 0 697018 
1789242078.796434993	456000000	53	0 16389696 21315395 43962409 673892259 1691788259 0 64765 0 697018 
1789242079.106471586	456000000	53	0 16389696 21315395 43962409 673892259 1691970998 0 64765 0 697018 
1789242079.416622607	456000000	53	0 16389696 21315395 43962409 673892259 1692146800 0 64765 0 697018 
1789242079.723515137	456000000	57	0 16389696 21315395 43962409 673892259 1692325609 0 64765 0 697018 
1789242080.032422043	456000000	57	0 16389696 21315395 43962409 673892259 1692502777 0 64765 0 697018 
1789242080.343263689	456000000	57	0 16389696 21315395 43962409 673892259 1692683189 0 64765 0 697018 
1789242080.647097156	456000000	58	0 16389696 21315395 43962409 673892259 1692864255 0 64765 0 697018 
1789242080.957546041	456000000	58	0 16389696 21315395 43962409 673892259 1693011011 0 64765 0 697018 
1789242081.264008520	456000000	58	0 16389696 21315395 43962409 673892259 1693190242 0 64765 0 697018 
1789242081.571835165	456000000	55	0 16389696 21315395 43962409 673892259 1693380563 0 64765 0 697018 
1789242081.882483634	456000000	55	0 16389696 21315395 43962409 673892259 1693567770 0 64765 0 697018 
1789242082.194157154	456000000	55	0 16389696 21315395 43962409 673892259 1693762417 0 64765 0 697018 
1789242082.510283852	456000000	55	0 16389696 21315395 43962409 673892259 1693959462 0 64765 0 697018 
1789242082.822347373	456000000	61	0 16389696 21315395 43962409 673892259 1694148755 0 64765 0 697018 
1789242083.133819956	456000000	61	0 16389696 21315395 43962409 673892259 1694344583 0 64765 0 697018 
1789242083.447410925	456000000	61	0 16389696 21315395 43962409 673892259 1694489894 0 64765 0 697018 
1789242083.743413923	456000000	56	0 16389696 21315395 43962409 673892259 1694639003 0 64765 0 697018 
1789242084.047010516	456000000	56	0 16389696 21315395 43962409 673892259 1694817324 0 64765 0 697018 
1789242084.351289244	492000000	56	0 16389696 21315395 43962409 674046432 1694819115 0 64765 0 697018 
1789242084.649887399	492000000	53	0 16389696 21315395 43962409 674203025 1694819115 0 64765 0 697018 
