# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789398338.065983235	492000000	31	0 27335983 63182036 126988827 983336633 2330300046 74444 76541 11845 1195928 
1789398338.365311129	492000000	31	0 27335983 63182036 126988827 983436327 2330300046 74444 76541 11845 1195928 
1789398338.661459024	492000000	31	0 27335983 63182036 126988827 983537131 2330300046 74444 76541 11845 1195928 
1789398338.962731866	456000000	33	0 27335983 63182036 126988827 983542923 2330397546 74444 76541 11845 1195928 
1789398339.260140333	456000000	33	0 27335983 63182036 126988827 983542923 2330504770 74444 76541 11845 1195928 
1789398339.564769791	456000000	33	0 27335983 63182036 126988827 983542923 2330618842 74444 76541 11845 1195928 
1789398339.870912373	456000000	33	0 27335983 63182036 126988827 983542923 2330732519 74444 76541 11845 1195928 
1789398340.172233445	456000000	36	0 27335983 63182036 126988827 983542923 2330841440 74444 76541 11845 1195928 
1789398340.472817381	456000000	36	0 27335983 63182036 126988827 983542923 2330949828 74444 76541 11845 1195928 
1789398340.773256057	456000000	36	0 27335983 63182036 126988827 983542923 2331053704 74444 76541 11845 1195928 
1789398341.070516034	456000000	35	0 27335983 63182036 126988827 983542923 2331158258 74444 76541 11845 1195928 
1789398341.370992939	456000000	35	0 27335983 63182036 126988827 983542923 2331262211 74444 76541 11845 1195928 
1789398341.671090261	456000000	35	0 27335983 63182036 126988827 983542923 2331365944 74444 76541 11845 1195928 
1789398341.969235551	456000000	34	0 27335983 63182036 126988827 983542923 2331470087 74444 76541 11845 1195928 
1789398342.270604539	456000000	34	0 27335983 63182036 126988827 983542923 2331573272 74444 76541 11845 1195928 
1789398342.568163319	456000000	34	0 27335983 63182036 126988827 983542923 2331678688 74444 76541 11845 1195928 
1789398342.879248194	456000000	32	0 27335983 63182036 126988827 983542923 2331763660 74444 76541 11845 1195928 
1789398343.181314526	456000000	32	0 27335983 63182036 126988827 983542923 2331859080 74444 76541 11845 1195928 
1789398343.481244087	456000000	32	0 27335983 63182036 126988827 983542923 2331957726 74444 76541 11845 1195928 
1789398343.783918857	456000000	32	0 27335983 63182036 126988827 983542923 2332057032 74444 76541 11845 1195928 
1789398344.085564356	456000000	32	0 27335983 63182036 126988827 983542923 2332157509 74444 76541 11845 1195928 
1789398344.390625323	456000000	32	0 27335983 63182036 126988827 983542923 2332257462 74444 76541 11845 1195928 
1789398344.694020927	456000000	32	0 27335983 63182036 126988827 983542923 2332356920 74444 76541 11845 1195928 
1789398345.000230020	456000000	32	0 27335983 63182036 126988827 983542923 2332458671 74444 76541 11845 1195928 
1789398345.304596612	456000000	32	0 27335983 63182036 126988827 983542923 2332558548 74444 76541 11845 1195928 
1789398345.607003517	456000000	32	0 27335983 63182036 126988827 983542923 2332659163 74444 76541 11845 1195928 
1789398345.912747090	456000000	31	0 27335983 63182036 126988827 983542923 2332751329 74444 76541 11845 1195928 
1789398346.214893266	456000000	31	0 27335983 63182036 126988827 983542923 2332858188 74444 76541 11845 1195928 
1789398346.522621525	456000000	31	0 27335983 63182036 126988827 983542923 2332971863 74444 76541 11845 1195928 
1789398346.830830046	456000000	31	0 27335983 63182036 126988827 983542923 2333085070 74444 76541 11845 1195928 
1789398347.137541326	456000000	36	0 27335983 63182036 126988827 983542923 2333195179 74444 76541 11845 1195928 
1789398347.445384169	456000000	36	0 27335983 63182036 126988827 983542923 2333309360 74444 76541 11845 1195928 
1789398347.749379929	456000000	36	0 27335983 63182036 126988827 983542923 2333424019 74444 76541 11845 1195928 
1789398348.055007720	456000000	36	0 27335983 63182036 126988827 983542923 2333535018 74444 76541 11845 1195928 
1789398348.357295510	456000000	36	0 27335983 63182036 126988827 983542923 2333645014 74444 76541 11845 1195928 
1789398348.665177520	456000000	36	0 27335983 63182036 126988827 983542923 2333757413 74444 76541 11845 1195928 
1789398348.966327446	456000000	34	0 27335983 63182036 126988827 983542923 2333847566 74444 76541 11845 1195928 
1789398349.260154611	456000000	34	0 27335983 63182036 126988827 983542923 2333967024 74444 76541 11845 1195928 
1789398349.566519954	456000000	34	0 27335983 63182036 126988827 983542923 2334086923 74444 76541 11845 1195928 
1789398349.873795765	456000000	34	0 27335983 63182036 126988827 983542923 2334213493 74444 76541 11845 1195928 
1789398350.185592932	456000000	39	0 27335983 63182036 126988827 983542923 2334337562 74444 76541 11845 1195928 
1789398350.489511243	456000000	39	0 27335983 63182036 126988827 983542923 2334459330 74444 76541 11845 1195928 
1789398350.794172524	456000000	39	0 27335983 63182036 126988827 983542923 2334585003 74444 76541 11845 1195928 
1789398351.107297920	456000000	40	0 27335983 63182036 126988827 983542923 2334709618 74444 76541 11845 1195928 
1789398351.412926440	456000000	40	0 27335983 63182036 126988827 983542923 2334829303 74444 76541 11845 1195928 
1789398351.713879438	456000000	40	0 27335983 63182036 126988827 983542923 2334952203 74444 76541 11845 1195928 
1789398352.014617281	456000000	40	0 27335983 63182036 126988827 983542923 2335050662 74444 76541 11845 1195928 
1789398352.313745019	456000000	40	0 27335983 63182036 126988827 983542923 2335175267 74444 76541 11845 1195928 
1789398352.616556455	456000000	40	0 27335983 63182036 126988827 983542923 2335299304 74444 76541 11845 1195928 
1789398352.924931851	456000000	39	0 27335983 63182036 126988827 983542923 2335427983 74444 76541 11845 1195928 
1789398353.227936673	456000000	39	0 27335983 63182036 126988827 983542923 2335557878 74444 76541 11845 1195928 
1789398353.538044516	456000000	39	0 27335983 63182036 126988827 983542923 2335684101 74444 76541 11845 1195928 
1789398353.845585224	456000000	39	0 27335983 63182036 126988827 983542923 2335818074 74444 76541 11845 1195928 
1789398354.156968119	456000000	42	0 27335983 63182036 126988827 983542923 2335946965 74444 76541 11845 1195928 
1789398354.459781847	456000000	42	0 27335983 63182036 126988827 983542923 2336078072 74444 76541 11845 1195928 
1789398354.767575315	456000000	42	0 27335983 63182036 126988827 983542923 2336205160 74444 76541 11845 1195928 
1789398355.074897898	456000000	42	0 27335983 63182036 126988827 983542923 2336334613 74444 76541 11845 1195928 
1789398355.378440168	456000000	42	0 27335983 63182036 126988827 983542923 2336444047 74444 76541 11845 1195928 
1789398355.691708585	456000000	42	0 27335983 63182036 126988827 983542923 2336576180 74444 76541 11845 1195928 
1789398355.995746063	456000000	40	0 27335983 63182036 126988827 983542923 2336713074 74444 76541 11845 1195928 
1789398356.308366771	456000000	40	0 27335983 63182036 126988827 983542923 2336849807 74444 76541 11845 1195928 
1789398356.620709927	456000000	40	0 27335983 63182036 126988827 983542923 2336985723 74444 76541 11845 1195928 
1789398356.922650166	456000000	44	0 27335983 63182036 126988827 983542923 2337117989 74444 76541 11845 1195928 
1789398357.236112593	456000000	44	0 27335983 63182036 126988827 983542923 2337255464 74444 76541 11845 1195928 
1789398357.540387206	456000000	44	0 27335983 63182036 126988827 983542923 2337389577 74444 76541 11845 1195928 
1789398357.840320726	456000000	44	0 27335983 63182036 126988827 983542923 2337507155 74444 76541 11845 1195928 
1789398358.138188568	456000000	42	0 27335983 63182036 126988827 983542923 2337635886 74444 76541 11845 1195928 
1789398358.439987608	456000000	42	0 27335983 63182036 126988827 983542923 2337726609 74444 76541 11845 1195928 
1789398358.740158576	456000000	42	0 27335983 63182036 126988827 983542923 2337862939 74444 76541 11845 1195928 
1789398359.047065377	456000000	39	0 27335983 63182036 126988827 983542923 2338001284 74444 76541 11845 1195928 
1789398359.354963793	456000000	39	0 27335983 63182036 126988827 983542923 2338141203 74444 76541 11845 1195928 
1789398359.654129136	456000000	39	0 27335983 63182036 126988827 983542923 2338279099 74444 76541 11845 1195928 
1789398359.960485781	456000000	45	0 27335983 63182036 126988827 983542923 2338418974 74444 76541 11845 1195928 
1789398360.265742217	456000000	45	0 27335983 63182036 126988827 983542923 2338561272 74444 76541 11845 1195928 
1789398360.575271623	456000000	45	0 27335983 63182036 126988827 983542923 2338691732 74444 76541 11845 1195928 
1789398360.878018528	456000000	45	0 27335983 63182036 126988827 983542923 2338843360 74444 76541 11845 1195928 
1789398361.180480694	456000000	46	0 27335983 63182036 126988827 983542923 2338976114 74444 76541 11845 1195928 
1789398361.482451609	456000000	46	0 27335983 63182036 126988827 983542923 2339073353 74444 76541 11845 1195928 
1789398361.786060806	456000000	46	0 27335983 63182036 126988827 983542923 2339208497 74444 76541 11845 1195928 
1789398362.085284013	456000000	40	0 27335983 63182036 126988827 983542923 2339340212 74444 76541 11845 1195928 
1789398362.393436752	456000000	40	0 27335983 63182036 126988827 983542923 2339485781 74444 76541 11845 1195928 
1789398362.696992720	456000000	40	0 27335983 63182036 126988827 983542923 2339634136 74444 76541 11845 1195928 
1789398363.007446240	456000000	47	0 27335983 63182036 126988827 983542923 2339781642 74444 76541 11845 1195928 
1789398363.321445959	456000000	47	0 27335983 63182036 126988827 983542923 2339929790 74444 76541 11845 1195928 
1789398363.627625677	456000000	47	0 27335983 63182036 126988827 983542923 2340076468 74444 76541 11845 1195928 
1789398363.932824874	456000000	47	0 27335983 63182036 126988827 983542923 2340221924 74444 76541 11845 1195928 
1789398364.244907926	456000000	47	0 27335983 63182036 126988827 983542923 2340369490 74444 76541 11845 1195928 
1789398364.552800822	456000000	47	0 27335983 63182036 126988827 983542923 2340490270 74444 76541 11845 1195928 
1789398364.861002779	456000000	47	0 27335983 63182036 126988827 983542923 2340629087 74444 76541 11845 1195928 
1789398365.169966664	456000000	44	0 27335983 63182036 126988827 983542923 2340782742 74444 76541 11845 1195928 
1789398365.474506226	456000000	44	0 27335983 63182036 126988827 983542923 2340951339 74444 76541 11845 1195928 
1789398365.786295319	456000000	44	0 27335983 63182036 126988827 983542923 2341113358 74444 76541 11845 1195928 
1789398366.093991808	456000000	52	0 27335983 63182036 126988827 983542923 2341279134 74444 76541 11845 1195928 
1789398366.402164860	456000000	52	0 27335983 63182036 126988827 983542923 2341436373 74444 76541 11845 1195928 
1789398366.712906714	456000000	52	0 27335983 63182036 126988827 983542923 2341593804 74444 76541 11845 1195928 
1789398367.018175703	456000000	51	0 27335983 63182036 126988827 983542923 2341746817 74444 76541 11845 1195928 
1789398367.321044795	456000000	51	0 27335983 63182036 126988827 983542923 2341898611 74444 76541 11845 1195928 
1789398367.630897430	456000000	51	0 27335983 63182036 126988827 983542923 2342048670 74444 76541 11845 1195928 
1789398367.934408033	456000000	46	0 27335983 63182036 126988827 983542923 2342170460 74444 76541 11845 1195928 
1789398368.239284574	456000000	46	0 27335983 63182036 126988827 983542923 2342324079 74444 76541 11845 1195928 
1789398368.540943458	492000000	46	0 27335983 63182036 126988827 983620410 2342399564 74444 76541 11845 1195928 
1789398368.841194061	492000000	46	0 27335983 63182036 126988827 983761145 2342399564 74444 76541 11845 1195928 
1789398369.147214769	492000000	49	0 27335983 63182036 126988827 983899676 2342399564 74444 76541 11845 1195928 
1789398369.449652455	456000000	49	0 27335983 63182036 126988827 984015921 2342421430 74444 76541 11845 1195928 
1789398369.750420818	456000000	49	0 27335983 63182036 126988827 984015921 2342567451 74444 76541 11845 1195928 
1789398370.053257463	456000000	46	0 27335983 63182036 126988827 984015921 2342709419 74444 76541 11845 1195928 
1789398370.351416712	456000000	46	0 27335983 63182036 126988827 984015921 2342854578 74444 76541 11845 1195928 
1789398370.657083617	456000000	46	0 27335983 63182036 126988827 984015921 2343000266 74444 76541 11845 1195928 
1789398370.957046928	456000000	43	0 27335983 63182036 126988827 984015921 2343109003 74444 76541 11845 1195928 
1789398371.263355500	456000000	43	0 27335983 63182036 126988827 984015921 2343264097 74444 76541 11845 1195928 
1789398371.572430479	492000000	43	0 27335983 63182036 126988827 984062052 2343386793 74444 76541 11845 1195928 
1789398371.875968426	492000000	43	0 27335983 63182036 126988827 984208191 2343386793 74444 76541 11845 1195928 
1789398372.175578195	492000000	51	0 27335983 63182036 126988827 984347258 2343386793 74444 76541 11845 1195928 
1789398372.477292236	492000000	51	0 27335983 63182036 126988827 984491682 2343386793 74444 76541 11845 1195928 
1789398372.778807631	456000000	51	0 27335983 63182036 126988827 984562702 2343462407 74444 76541 11845 1195928 
1789398373.079275265	456000000	48	0 27335983 63182036 126988827 984562702 2343612760 74444 76541 11845 1195928 
1789398373.379317222	456000000	48	0 27335983 63182036 126988827 984562702 2343762980 74444 76541 11845 1195928 
1789398373.679688085	456000000	48	0 27335983 63182036 126988827 984562702 2343913298 74444 76541 11845 1195928 
1789398373.974806812	456000000	49	0 27335983 63182036 126988827 984562702 2344025565 74444 76541 11845 1195928 
1789398374.272035592	456000000	49	0 27335983 63182036 126988827 984562702 2344180815 74444 76541 11845 1195928 
1789398374.571642236	456000000	49	0 27335983 63182036 126988827 984562702 2344344276 74444 76541 11845 1195928 
1789398374.871872683	456000000	49	0 27335983 63182036 126988827 984562702 2344527939 74444 76541 11845 1195928 
1789398375.173916619	456000000	52	0 27335983 63182036 126988827 984562702 2344712723 74444 76541 11845 1195928 
1789398375.485039515	456000000	52	0 27335983 63182036 126988827 984562702 2344900667 74444 76541 11845 1195928 
1789398375.793475327	456000000	52	0 27335983 63182036 126988827 984562702 2345080265 74444 76541 11845 1195928 
1789398376.099547493	456000000	60	0 27335983 63182036 126988827 984562702 2345266197 74444 76541 11845 1195928 
1789398376.404700231	456000000	60	0 27335983 63182036 126988827 984562702 2345450570 74444 76541 11845 1195928 
1789398376.712824012	456000000	60	0 27335983 63182036 126988827 984562702 2345631875 74444 76541 11845 1195928 
1789398377.019105657	456000000	58	0 27335983 63182036 126988827 984562702 2345793530 74444 76541 11845 1195928 
1789398377.320024333	456000000	58	0 27335983 63182036 126988827 984562702 2345922772 74444 76541 11845 1195928 
1789398377.624512228	456000000	58	0 27335983 63182036 126988827 984562702 2346108159 74444 76541 11845 1195928 
1789398377.928926060	456000000	53	0 27335983 63182036 126988827 984562702 2346283729 74444 76541 11845 1195928 
1789398378.228448538	492000000	53	0 27335983 63182036 126988827 984638021 2346372375 74444 76541 11845 1195928 
1789398378.527249245	492000000	53	0 27335983 63182036 126988827 984789219 2346372375 74444 76541 11845 1195928 
1789398378.827607400	492000000	53	0 27335983 63182036 126988827 984944494 2346372375 74444 76541 11845 1195928 
1789398379.129775763	492000000	52	0 27335983 63182036 126988827 985097370 2346372375 74444 76541 11845 1195928 
1789398379.425882564	456000000	52	0 27335983 63182036 126988827 985097412 2346541117 74444 76541 11845 1195928 
1789398379.726618896	456000000	52	0 27335983 63182036 126988827 985097412 2346713633 74444 76541 11845 1195928 
1789398380.028127780	456000000	55	0 27335983 63182036 126988827 985097412 2346892412 74444 76541 11845 1195928 
1789398380.329406351	456000000	55	0 27335983 63182036 126988827 985097412 2346995226 74444 76541 11845 1195928 
1789398380.626048100	456000000	55	0 27335983 63182036 126988827 985097412 2347157363 74444 76541 11845 1195928 
1789398380.923573077	456000000	55	0 27335983 63182036 126988827 985097412 2347326308 74444 76541 11845 1195928 
1789398381.222683576	492000000	49	0 27335983 63182036 126988827 985123029 2347490786 74444 76541 11845 1195928 
1789398381.525174700	492000000	49	0 27335983 63182036 126988827 985286851 2347490786 74444 76541 11845 1195928 
1789398381.829805563	492000000	49	0 27335983 63182036 126988827 985453031 2347490786 74444 76541 11845 1195928 
1789398382.132052729	492000000	57	0 27335983 63182036 126988827 985628364 2347490786 74444 76541 11845 1195928 
1789398382.435139686	456000000	57	0 27335983 63182036 126988827 985719339 2347579659 74444 76541 11845 1195928 
1789398382.735524612	456000000	57	0 27335983 63182036 126988827 985719339 2347760796 74444 76541 11845 1195928 
1789398383.035626777	456000000	59	0 27335983 63182036 126988827 985719339 2347936391 74444 76541 11845 1195928 
1789398383.335405974	456000000	59	0 27335983 63182036 126988827 985719339 2348088043 74444 76541 11845 1195928 
1789398383.634705691	456000000	59	0 27335983 63182036 126988827 985719339 2348225549 74444 76541 11845 1195928 
1789398383.936578950	456000000	59	0 27335983 63182036 126988827 985719339 2348395051 74444 76541 11845 1195928 
1789398384.234957470	456000000	51	0 27335983 63182036 126988827 985719339 2348586358 74444 76541 11845 1195928 
1789398384.535546354	456000000	51	0 27335983 63182036 126988827 985719339 2348779781 74444 76541 11845 1195928 
1789398384.835102582	456000000	51	0 27335983 63182036 126988827 985719339 2348973919 74444 76541 11845 1195928 
1789398385.138150060	456000000	64	0 27335983 63182036 126988827 985719339 2349166650 74444 76541 11845 1195928 
1789398385.439966652	456000000	64	0 27335983 63182036 126988827 985719339 2349359710 74444 76541 11845 1195928 
1789398385.736186265	456000000	64	0 27335983 63182036 126988827 985719339 2349550098 74444 76541 11845 1195928 
1789398386.038538795	456000000	64	0 27335983 63182036 126988827 985719339 2349742620 74444 76541 11845 1195928 
1789398386.339787367	456000000	64	0 27335983 63182036 126988827 985719339 2349935088 74444 76541 11845 1195928 
1789398386.635518855	456000000	64	0 27335983 63182036 126988827 985719339 2350043575 74444 76541 11845 1195928 
1789398386.934136228	456000000	64	0 27335983 63182036 126988827 985719339 2350230238 74444 76541 11845 1195928 
1789398387.232374539	456000000	55	0 27335983 63182036 126988827 985719339 2350430469 74444 76541 11845 1195928 
1789398387.530613111	456000000	55	0 27335983 63182036 126988827 985719339 2350638610 74444 76541 11845 1195928 
1789398387.830927099	456000000	55	0 27335983 63182036 126988827 985719339 2350846978 74444 76541 11845 1195928 
1789398388.135593379	456000000	68	0 27335983 63182036 126988827 985719339 2351059520 74444 76541 11845 1195928 
1789398388.436404086	456000000	68	0 27335983 63182036 126988827 985719339 2351272079 74444 76541 11845 1195928 
1789398388.738616616	456000000	68	0 27335983 63182036 126988827 985719339 2351481392 74444 76541 11845 1195928 
1789398389.040753417	456000000	70	0 27335983 63182036 126988827 985719339 2351696748 74444 76541 11845 1195928 
1789398389.341058760	456000000	70	0 27335983 63182036 126988827 985719339 2351905120 74444 76541 11845 1195928 
1789398389.641044883	456000000	70	0 27335983 63182036 126988827 985719339 2352094033 74444 76541 11845 1195928 
1789398389.942415434	492000000	70	0 27335983 63182036 126988827 985761598 2352172679 74444 76541 11845 1195928 
1789398390.242576141	492000000	59	0 27335983 63182036 126988827 985954154 2352172679 74444 76541 11845 1195928 
1789398390.546127421	492000000	59	0 27335983 63182036 126988827 986177154 2352172679 74444 76541 11845 1195928 
1789398390.848254326	492000000	59	0 27335983 63182036 126988827 986403022 2352172679 74444 76541 11845 1195928 
1789398391.150752169	456000000	70	0 27335983 63182036 126988827 986524950 2352279724 74444 76541 11845 1195928 
1789398391.451795480	456000000	70	0 27335983 63182036 126988827 986524950 2352517446 74444 76541 11845 1195928 
1789398391.754142958	456000000	70	0 27335983 63182036 126988827 986524950 2352754240 74444 76541 11845 1195928 
1789398392.057541582	456000000	77	0 27335983 63182036 126988827 986524950 2352987022 74444 76541 11845 1195928 
1789398392.360462915	456000000	77	0 27335983 63182036 126988827 986524950 2353219686 74444 76541 11845 1195928 
1789398392.658548517	456000000	77	0 27335983 63182036 126988827 986524950 2353452808 74444 76541 11845 1195928 
1789398392.955080474	456000000	77	0 27335983 63182036 126988827 986524950 2353570941 74444 76541 11845 1195928 
1789398393.250261284	492000000	66	0 27335983 63182036 126988827 986667760 2353642194 74444 76541 11845 1195928 
1789398393.550182200	599000000	66	0 27335983 63234539 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398393.845993583	599000000	66	0 27335983 63468417 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398394.146685645	599000000	74	0 27335983 63703828 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398394.448768018	599000000	74	0 27335983 63941718 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398394.755207841	599000000	74	0 27335983 64181005 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398395.062623757	599000000	77	0 27335983 64418515 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398395.364826703	599000000	77	0 27335983 64655882 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398395.667534598	599000000	77	0 27335983 64888299 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398395.966251138	599000000	77	0 27335983 65122606 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398396.267179502	599000000	77	0 27335983 65209108 127136031 986689360 2353642194 74444 76541 11845 1195928 
1789398396.569169480	545000000	77	0 27335983 65229419 127208496 986689360 2353642194 74444 76541 11845 1195928 
1789398396.868957947	545000000	77	0 27335983 65229419 127299432 986689360 2353642194 74444 76541 11845 1195928 
1789398397.169064435	545000000	30	0 27335983 65229419 127390956 986689360 2353642194 74444 76541 11845 1195928 
1789398397.464092277	492000000	30	0 27335983 65229419 127425651 986752661 2353642194 74444 76541 11845 1195928 
1789398397.761837307	492000000	30	0 27335983 65229419 127425651 986853156 2353642194 74444 76541 11845 1195928 
1789398398.062776139	492000000	32	0 27335983 65229419 127425651 986954619 2353642194 74444 76541 11845 1195928 
1789398398.360794710	456000000	32	0 27335983 65229419 127425651 987041091 2353657345 74444 76541 11845 1195928 
1789398398.659136927	456000000	32	0 27335983 65229419 127425651 987041091 2353761776 74444 76541 11845 1195928 
1789398398.959652374	456000000	32	0 27335983 65229419 127425651 987041091 2353865197 74444 76541 11845 1195928 
1789398399.263295581	456000000	34	0 27335983 65229419 127425651 987041091 2353969673 74444 76541 11845 1195928 
1789398399.563335872	456000000	34	0 27335983 65229419 127425651 987041091 2354072721 74444 76541 11845 1195928 
1789398399.862124964	456000000	34	0 27335983 65229419 127425651 987041091 2354177625 74444 76541 11845 1195928 
1789398400.163684786	456000000	34	0 27335983 65229419 127425651 987041091 2354246506 74444 76541 11845 1195928 
1789398400.457156898	640000000	34	0 27400488 65239703 127438886 987051185 2354340144 74444 76541 11845 1195928 
1789398400.757337293	545000000	34	0 27534138 65271038 127474745 987051185 2354340144 74444 76541 11845 1195928 
1789398401.057363208	545000000	59	0 27534138 65271038 127718765 987051185 2354340144 74444 76541 11845 1195928 
1789398401.359416415	545000000	59	0 27534138 65271038 127971051 987051185 2354340144 74444 76541 11845 1195928 
1789398401.666714519	545000000	59	0 27534138 65271038 128222772 987051185 2354340144 74444 76541 11845 1195928 
1789398401.970316320	545000000	59	0 27534138 65271038 128468974 987051185 2354340144 74444 76541 11845 1195928 
1789398402.276400621	545000000	82	0 27534138 65271038 128721612 987051185 2354340144 74444 76541 11845 1195928 
1789398402.579433464	545000000	82	0 27534138 65271038 128974727 987051185 2354340144 74444 76541 11845 1195928 
1789398402.887623651	545000000	82	0 27534138 65271038 129224079 987051185 2354340144 74444 76541 11845 1195928 
1789398403.188146233	545000000	82	0 27534138 65271038 129477706 987051185 2354340144 74444 76541 11845 1195928 
1789398403.493795430	545000000	82	0 27534138 65271038 129576120 987051185 2354340144 74444 76541 11845 1195928 
1789398403.793676501	545000000	82	0 27534138 65271038 129764176 987051185 2354340144 74444 76541 11845 1195928 
1789398404.092994604	545000000	59	0 27534138 65271038 129971207 987051185 2354340144 74444 76541 11845 1195928 
1789398404.395720051	492000000	59	0 27534138 65271038 130129746 987113644 2354340144 74444 76541 11845 1195928 
1789398404.697299248	492000000	59	0 27534138 65271038 130129746 987332101 2354340144 74444 76541 11845 1195928 
1789398404.999942507	492000000	72	0 27534138 65271038 130129746 987557865 2354340144 74444 76541 11845 1195928 
1789398405.301309360	492000000	72	0 27534138 65271038 130129746 987779152 2354340144 74444 76541 11845 1195928 
1789398405.601068036	456000000	72	0 27534138 65271038 130129746 987873601 2354478226 74444 76541 11845 1195928 
1789398405.901665201	456000000	72	0 27534138 65271038 130129746 987873601 2354711907 74444 76541 11845 1195928 
1789398406.204849815	456000000	76	0 27534138 65271038 130129746 987873601 2354947368 74444 76541 11845 1195928 
1789398406.506275053	456000000	76	0 27534138 65271038 130129746 987873601 2355118737 74444 76541 11845 1195928 
1789398406.813356959	492000000	76	0 27534138 65271038 130129746 987941321 2355201275 74444 76541 11845 1195928 
1789398407.112536520	492000000	60	0 27534138 65271038 130129746 988115043 2355201275 74444 76541 11845 1195928 
1789398407.414977643	492000000	60	0 27534138 65271038 130129746 988306915 2355201275 74444 76541 11845 1195928 
1789398407.709563975	492000000	60	0 27534138 65271038 130129746 988497594 2355201275 74444 76541 11845 1195928 
1789398408.007813432	456000000	63	0 27534138 65271038 130129746 988503690 2355400067 74444 76541 11845 1195928 
1789398408.311089868	456000000	63	0 27534138 65271038 130129746 988503690 2355606916 74444 76541 11845 1195928 
1789398408.609322502	456000000	63	0 27534138 65271038 130129746 988503690 2355815430 74444 76541 11845 1195928 
1789398408.911680501	456000000	63	0 27534138 65271038 130129746 988503690 2356023849 74444 76541 11845 1195928 
1789398409.213481781	456000000	69	0 27534138 65271038 130129746 988503690 2356237748 74444 76541 11845 1195928 
1789398409.515306134	456000000	69	0 27534138 65271038 130129746 988503690 2356451051 74444 76541 11845 1195928 
1789398409.816062310	456000000	69	0 27534138 65271038 130129746 988503690 2356566679 74444 76541 11845 1195928 
1789398410.116705361	492000000	59	0 27534138 65271038 130129746 988631027 2356601433 74444 76541 11845 1195928 
1789398410.414607682	492000000	59	0 27534138 65271038 130129746 988805127 2356601433 74444 76541 11845 1195928 
1789398410.709376565	492000000	59	0 27534138 65271038 130129746 988987006 2356601433 74444 76541 11845 1195928 
1789398411.008021803	456000000	59	0 27534138 65271038 130129746 989089886 2356683145 74444 76541 11845 1195928 
1789398411.308064281	456000000	59	0 27534138 65271038 130129746 989089886 2356876626 74444 76541 11845 1195928 
1789398411.607899728	456000000	59	0 27534138 65271038 130129746 989089886 2357070584 74444 76541 11845 1195928 
1789398411.909523716	456000000	59	0 27534138 65271038 130129746 989089886 2357259612 74444 76541 11845 1195928 
1789398412.212878538	456000000	63	0 27534138 65271038 130129746 989089886 2357450088 74444 76541 11845 1195928 
1789398412.513262474	456000000	63	0 27534138 65271038 130129746 989089886 2357642839 74444 76541 11845 1195928 
1789398412.809167660	456000000	63	0 27534138 65271038 130129746 989089886 2357790531 74444 76541 11845 1195928 
1789398413.107301388	456000000	55	0 27534138 65271038 130129746 989089886 2357925366 74444 76541 11845 1195928 
1789398413.405012823	456000000	55	0 27534138 65271038 130129746 989089886 2358099269 74444 76541 11845 1195928 
1789398413.702098218	456000000	55	0 27534138 65271038 130129746 989089886 2358291860 74444 76541 11845 1195928 
1789398414.009417780	456000000	60	0 27534138 65271038 130129746 989089886 2358485456 74444 76541 11845 1195928 
1789398414.310377445	456000000	60	0 27534138 65271038 130129746 989089886 2358678351 74444 76541 11845 1195928 
1789398414.608953360	456000000	60	0 27534138 65271038 130129746 989089886 2358848623 74444 76541 11845 1195928 
1789398414.908035629	456000000	60	0 27534138 65271038 130129746 989089886 2359016012 74444 76541 11845 1195928 
1789398415.212004462	456000000	58	0 27534138 65271038 130129746 989089886 2359208192 74444 76541 11845 1195928 
1789398415.511867460	456000000	58	0 27534138 65271038 130129746 989089886 2359404990 74444 76541 11845 1195928 
1789398415.823613012	456000000	58	0 27534138 65271038 130129746 989089886 2359603799 74444 76541 11845 1195928 
1789398416.129707835	492000000	59	0 27534138 65271038 130129746 989116552 2359690420 74444 76541 11845 1195928 
1789398416.428703021	492000000	59	0 27534138 65271038 130129746 989259561 2359690420 74444 76541 11845 1195928 
1789398416.726178831	492000000	59	0 27534138 65271038 130129746 989423565 2359690420 74444 76541 11845 1195928 
1789398417.023316465	492000000	50	0 27534138 65271038 130129746 989582265 2359690420 74444 76541 11845 1195928 
1789398417.320423943	456000000	50	0 27534138 65271038 130129746 989621478 2359816045 74444 76541 11845 1195928 
1789398417.619299441	456000000	50	0 27534138 65271038 130129746 989621478 2359984133 74444 76541 11845 1195928 
1789398417.918306606	456000000	50	0 27534138 65271038 130129746 989621478 2360152847 74444 76541 11845 1195928 
1789398418.221327053	456000000	55	0 27534138 65271038 130129746 989621478 2360326077 74444 76541 11845 1195928 
1789398418.523098281	456000000	55	0 27534138 65271038 130129746 989621478 2360505141 74444 76541 11845 1195928 
