# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789310351.751751921	456000000	37	0 23308971 32015643 70224870 882187458 1909444123 0 64765 0 773435 
1789310352.054722472	456000000	37	0 23308971 32015643 70224870 882187458 1909569034 0 64765 0 773435 
1789310352.353139221	456000000	37	0 23308971 32015643 70224870 882187458 1909672375 0 64765 0 773435 
1789310352.652111386	456000000	38	0 23308971 32015643 70224870 882187458 1909790755 0 64765 0 773435 
1789310352.955022041	456000000	38	0 23308971 32015643 70224870 882187458 1909912839 0 64765 0 773435 
1789310353.255250404	456000000	38	0 23308971 32015643 70224870 882187458 1910035266 0 64765 0 773435 
1789310353.555863872	456000000	38	0 23308971 32015643 70224870 882187458 1910131317 0 64765 0 773435 
1789310353.863558694	456000000	38	0 23308971 32015643 70224870 882187458 1910253922 0 64765 0 773435 
1789310354.165579297	456000000	38	0 23308971 32015643 70224870 882187458 1910376723 0 64765 0 773435 
1789310354.464615994	456000000	38	0 23308971 32015643 70224870 882187458 1910500036 0 64765 0 773435 
1789310354.766189930	456000000	40	0 23308971 32015643 70224870 882187458 1910623642 0 64765 0 773435 
1789310355.075586471	456000000	40	0 23308971 32015643 70224870 882187458 1910746886 0 64765 0 773435 
1789310355.380907648	456000000	40	0 23308971 32015643 70224870 882187458 1910871628 0 64765 0 773435 
1789310355.687981376	456000000	40	0 23308971 32015643 70224870 882187458 1910995292 0 64765 0 773435 
1789310355.984799843	456000000	40	0 23308971 32015643 70224870 882187458 1911088904 0 64765 0 773435 
1789310356.279628466	456000000	40	0 23308971 32015643 70224870 882187458 1911195069 0 64765 0 773435 
1789310356.574894641	456000000	35	0 23308971 32015643 70224870 882187458 1911297964 0 64765 0 773435 
1789310356.873075921	456000000	35	0 23308971 32015643 70224870 882187458 1911418000 0 64765 0 773435 
1789310357.180136316	456000000	35	0 23308971 32015643 70224870 882187458 1911542939 0 64765 0 773435 
1789310357.483299159	456000000	35	0 23308971 32015643 70224870 882187458 1911666671 0 64765 0 773435 
1789310357.789859138	456000000	40	0 23308971 32015643 70224870 882187458 1911792053 0 64765 0 773435 
1789310358.097419741	456000000	40	0 23308971 32015643 70224870 882187458 1911915008 0 64765 0 773435 
1789310358.396172167	456000000	40	0 23308971 32015643 70224870 882187458 1912036674 0 64765 0 773435 
1789310358.696593707	456000000	39	0 23308971 32015643 70224870 882187458 1912128603 0 64765 0 773435 
1789310358.995163424	456000000	39	0 23308971 32015643 70224870 882187458 1912238831 0 64765 0 773435 
1789310359.296785694	456000000	39	0 23308971 32015643 70224870 882187458 1912361895 0 64765 0 773435 
1789310359.602469058	456000000	37	0 23308971 32015643 70224870 882187458 1912486060 0 64765 0 773435 
1789310359.907170546	456000000	37	0 23308971 32015643 70224870 882187458 1912610896 0 64765 0 773435 
1789310360.208192660	456000000	37	0 23308971 32015643 70224870 882187458 1912737213 0 64765 0 773435 
1789310360.517197430	456000000	40	0 23308971 32015643 70224870 882187458 1912862673 0 64765 0 773435 
1789310360.825230221	456000000	40	0 23308971 32015643 70224870 882187458 1912988069 0 64765 0 773435 
1789310361.127525616	456000000	40	0 23308971 32015643 70224870 882187458 1913094254 0 64765 0 773435 
1789310361.425120593	456000000	40	0 23308971 32015643 70224870 882187458 1913193644 0 64765 0 773435 
1789310361.725134790	456000000	36	0 23308971 32015643 70224870 882187458 1913312072 0 64765 0 773435 
1789310362.032190602	456000000	36	0 23308971 32015643 70224870 882187458 1913438275 0 64765 0 773435 
1789310362.342934591	456000000	36	0 23308971 32015643 70224870 882187458 1913568414 0 64765 0 773435 
1789310362.653174101	456000000	40	0 23308971 32015643 70224870 882187458 1913694791 0 64765 0 773435 
1789310362.956831163	456000000	40	0 23308971 32015643 70224870 882187458 1913818161 0 64765 0 773435 
1789310363.260098745	456000000	40	0 23308971 32015643 70224870 882187458 1913945646 0 64765 0 773435 
1789310363.569072682	456000000	41	0 23308971 32015643 70224870 882187458 1914070098 0 64765 0 773435 
1789310363.864495003	456000000	41	0 23308971 32015643 70224870 882187458 1914159762 0 64765 0 773435 
1789310364.171183002	456000000	41	0 23308971 32015643 70224870 882187458 1914288831 0 64765 0 773435 
1789310364.474841470	456000000	41	0 23308971 32015643 70224870 882187458 1914422184 0 64765 0 773435 
1789310364.778760511	456000000	39	0 23308971 32015643 70224870 882187458 1914557524 0 64765 0 773435 
1789310365.088494031	456000000	39	0 23308971 32015643 70224870 882187458 1914695045 0 64765 0 773435 
1789310365.393317812	456000000	39	0 23308971 32015643 70224870 882187458 1914827032 0 64765 0 773435 
1789310365.697591279	456000000	43	0 23308971 32015643 70224870 882187458 1914961177 0 64765 0 773435 
1789310366.003644956	456000000	43	0 23308971 32015643 70224870 882187458 1915094315 0 64765 0 773435 
1789310366.302747017	456000000	43	0 23308971 32015643 70224870 882187458 1915202664 0 64765 0 773435 
1789310366.602363245	456000000	38	0 23308971 32015643 70224870 882187458 1915299790 0 64765 0 773435 
1789310366.902686556	456000000	38	0 23308971 32015643 70224870 882187458 1915411464 0 64765 0 773435 
1789310367.201223356	456000000	38	0 23308971 32015643 70224870 882187458 1915554065 0 64765 0 773435 
1789310367.502839168	456000000	38	0 23308971 32015643 70224870 882187458 1915684419 0 64765 0 773435 
1789310367.807530917	456000000	42	0 23308971 32015643 70224870 882187458 1915818344 0 64765 0 773435 
1789310368.109825791	456000000	42	0 23308971 32015643 70224870 882187458 1915955008 0 64765 0 773435 
1789310368.413264571	456000000	42	0 23308971 32015643 70224870 882187458 1916101851 0 64765 0 773435 
1789310368.723806008	456000000	46	0 23308971 32015643 70224870 882187458 1916254916 0 64765 0 773435 
1789310369.033658799	456000000	46	0 23308971 32015643 70224870 882187458 1916402021 0 64765 0 773435 
1789310369.336675444	456000000	46	0 23308971 32015643 70224870 882187458 1916514152 0 64765 0 773435 
1789310369.636768912	456000000	42	0 23308971 32015643 70224870 882187458 1916619358 0 64765 0 773435 
1789310369.935976493	456000000	42	0 23308971 32015643 70224870 882187458 1916748014 0 64765 0 773435 
1789310370.238997826	456000000	42	0 23308971 32015643 70224870 882187458 1916887262 0 64765 0 773435 
1789310370.543538950	456000000	43	0 23308971 32015643 70224870 882187458 1917027195 0 64765 0 773435 
1789310370.852377106	456000000	43	0 23308971 32015643 70224870 882187458 1917151489 0 64765 0 773435 
1789310371.152901406	456000000	43	0 23308971 32015643 70224870 882187458 1917271143 0 64765 0 773435 
1789310371.454166384	456000000	43	0 23308971 32015643 70224870 882187458 1917416550 0 64765 0 773435 
1789310371.752456258	456000000	43	0 23308971 32015643 70224870 882187458 1917565034 0 64765 0 773435 
1789310372.055747330	456000000	43	0 23308971 32015643 70224870 882187458 1917734467 0 64765 0 773435 
1789310372.358728714	456000000	43	0 23308971 32015643 70224870 882187458 1917907761 0 64765 0 773435 
1789310372.661775307	456000000	54	0 23308971 32015643 70224870 882187458 1918082827 0 64765 0 773435 
1789310372.963415753	456000000	54	0 23308971 32015643 70224870 882187458 1918268037 0 64765 0 773435 
1789310373.273250888	456000000	54	0 23308971 32015643 70224870 882187458 1918444959 0 64765 0 773435 
1789310373.577311700	456000000	58	0 23308971 32015643 70224870 882187458 1918622066 0 64765 0 773435 
1789310373.885041210	456000000	58	0 23308971 32015643 70224870 882187458 1918798924 0 64765 0 773435 
1789310374.189620459	456000000	58	0 23308971 32015643 70224870 882187458 1918975147 0 64765 0 773435 
1789310374.490747312	456000000	58	0 23308971 32015643 70224870 882187458 1919153307 0 64765 0 773435 
1789310374.789988071	456000000	57	0 23308971 32015643 70224870 882187458 1919299984 0 64765 0 773435 
1789310375.089386173	456000000	57	0 23308971 32015643 70224870 882187458 1919464179 0 64765 0 773435 
1789310375.398429017	456000000	57	0 23308971 32015643 70224870 882187458 1919636896 0 64765 0 773435 
1789310375.705433839	456000000	53	0 23308971 32015643 70224870 882187458 1919815667 0 64765 0 773435 
1789310376.006848609	456000000	53	0 23308971 32015643 70224870 882187458 1919992764 0 64765 0 773435 
1789310376.307202076	456000000	53	0 23308971 32015643 70224870 882187458 1920159178 0 64765 0 773435 
1789310376.612010700	456000000	57	0 23308971 32015643 70224870 882187458 1920307847 0 64765 0 773435 
1789310376.907666042	456000000	57	0 23308971 32015643 70224870 882187458 1920431965 0 64765 0 773435 
1789310377.209268781	456000000	57	0 23308971 32015643 70224870 882187458 1920580332 0 64765 0 773435 
1789310377.515644957	456000000	57	0 23308971 32015643 70224870 882187458 1920729534 0 64765 0 773435 
1789310377.823048633	456000000	45	0 23308971 32015643 70224870 882187458 1920873626 0 64765 0 773435 
1789310378.127684185	456000000	45	0 23308971 32015643 70224870 882187458 1921006154 0 64765 0 773435 
1789310378.431072861	456000000	45	0 23308971 32015643 70224870 882187458 1921140359 0 64765 0 773435 
1789310378.738124766	456000000	44	0 23308971 32015643 70224870 882187458 1921274455 0 64765 0 773435 
1789310379.042001724	456000000	44	0 23308971 32015643 70224870 882187458 1921407680 0 64765 0 773435 
1789310379.349753942	456000000	44	0 23308971 32015643 70224870 882187458 1921542158 0 64765 0 773435 
1789310379.651765638	456000000	43	0 23308971 32015643 70224870 882187458 1921673613 0 64765 0 773435 
1789310379.956702596	456000000	43	0 23308971 32015643 70224870 882187458 1921809105 0 64765 0 773435 
1789310380.262459085	456000000	43	0 23308971 32015643 70224870 882187458 1921932563 0 64765 0 773435 
1789310380.561112864	456000000	42	0 23308971 32015643 70224870 882187458 1922064075 0 64765 0 773435 
1789310380.871221072	456000000	42	0 23308971 32015643 70224870 882187458 1922209170 0 64765 0 773435 
1789310381.181441103	456000000	42	0 23308971 32015643 70224870 882187458 1922352358 0 64765 0 773435 
1789310381.485024259	456000000	42	0 23308971 32015643 70224870 882187458 1922481487 0 64765 0 773435 
1789310381.787087882	456000000	45	0 23308971 32015643 70224870 882187458 1922614650 0 64765 0 773435 
1789310382.099580674	456000000	45	0 23308971 32015643 70224870 882187458 1922756619 0 64765 0 773435 
1789310382.407770288	456000000	45	0 23308971 32015643 70224870 882187458 1922898627 0 64765 0 773435 
1789310382.711232662	456000000	45	0 23308971 32015643 70224870 882187458 1923037938 0 64765 0 773435 
1789310383.012937432	456000000	45	0 23308971 32015643 70224870 882187458 1923180047 0 64765 0 773435 
1789310383.320777983	456000000	45	0 23308971 32015643 70224870 882187458 1923321274 0 64765 0 773435 
1789310383.630513743	456000000	45	0 23308971 32015643 70224870 882187458 1923461617 0 64765 0 773435 
1789310383.934597523	456000000	45	0 23308971 32015643 70224870 882187458 1923601862 0 64765 0 773435 
1789310384.240359533	456000000	45	0 23308971 32015643 70224870 882187458 1923741936 0 64765 0 773435 
1789310384.543357272	456000000	45	0 23308971 32015643 70224870 882187458 1923879177 0 64765 0 773435 
1789310384.842741520	456000000	45	0 23308971 32015643 70224870 882187458 1924017739 0 64765 0 773435 
1789310385.143653165	456000000	45	0 23308971 32015643 70224870 882187458 1924156835 0 64765 0 773435 
1789310385.447304289	456000000	45	0 23308971 32015643 70224870 882187458 1924296525 0 64765 0 773435 
1789310385.747155985	456000000	45	0 23308971 32015643 70224870 882187458 1924437982 0 64765 0 773435 
1789310386.054277058	456000000	45	0 23308971 32015643 70224870 882187458 1924579970 0 64765 0 773435 
1789310386.360411255	456000000	45	0 23308971 32015643 70224870 882187458 1924723174 0 64765 0 773435 
1789310386.671804567	456000000	46	0 23308971 32015643 70224870 882187458 1924868564 0 64765 0 773435 
1789310386.980814494	456000000	46	0 23308971 32015643 70224870 882187458 1925008834 0 64765 0 773435 
1789310387.284777389	456000000	46	0 23308971 32015643 70224870 882187458 1925142560 0 64765 0 773435 
1789310387.591767419	456000000	44	0 23308971 32015643 70224870 882187458 1925276374 0 64765 0 773435 
1789310387.899839012	456000000	44	0 23308971 32015643 70224870 882187458 1925409165 0 64765 0 773435 
1789310388.204581074	456000000	44	0 23308971 32015643 70224870 882187458 1925541205 0 64765 0 773435 
1789310388.504069333	456000000	44	0 23308971 32015643 70224870 882187458 1925661618 0 64765 0 773435 
1789310388.807213530	456000000	42	0 23308971 32015643 70224870 882187458 1925781131 0 64765 0 773435 
1789310389.102498299	456000000	42	0 23308971 32015643 70224870 882187458 1925898317 0 64765 0 773435 
1789310389.405250152	456000000	42	0 23308971 32015643 70224870 882187458 1926030124 0 64765 0 773435 
1789310389.703099817	456000000	40	0 23308971 32015643 70224870 882187458 1926150187 0 64765 0 773435 
1789310390.002385888	456000000	40	0 23308971 32015643 70224870 882187458 1926278773 0 64765 0 773435 
1789310390.307181856	456000000	40	0 23308971 32015643 70224870 882187458 1926404481 0 64765 0 773435 
1789310390.606245584	456000000	41	0 23308971 32015643 70224870 882187458 1926534116 0 64765 0 773435 
1789310390.912698792	456000000	41	0 23308971 32015643 70224870 882187458 1926690128 0 64765 0 773435 
1789310391.210978821	456000000	41	0 23308971 32015643 70224870 882187458 1926843658 0 64765 0 773435 
1789310391.506011142	456000000	41	0 23308971 32015643 70224870 882187458 1926998939 0 64765 0 773435 
1789310391.806251068	456000000	51	0 23308971 32015643 70224870 882187458 1927148720 0 64765 0 773435 
1789310392.111598182	456000000	51	0 23308971 32015643 70224870 882187458 1927313703 0 64765 0 773435 
1789310392.408205555	456000000	51	0 23308971 32015643 70224870 882187458 1927463579 0 64765 0 773435 
1789310392.712082096	456000000	51	0 23308971 32015643 70224870 882187458 1927628865 0 64765 0 773435 
1789310393.017189522	456000000	51	0 23308971 32015643 70224870 882187458 1927806579 0 64765 0 773435 
1789310393.322220907	456000000	51	0 23308971 32015643 70224870 882187458 1927988279 0 64765 0 773435 
1789310393.624716874	456000000	57	0 23308971 32015643 70224870 882187458 1928163745 0 64765 0 773435 
1789310393.939745812	456000000	57	0 23308971 32015643 70224870 882187458 1928336433 0 64765 0 773435 
1789310394.245356467	456000000	57	0 23308971 32015643 70224870 882187458 1928504632 0 64765 0 773435 
1789310394.548628112	456000000	55	0 23308971 32015643 70224870 882187458 1928671274 0 64765 0 773435 
1789310394.853259705	456000000	55	0 23308971 32015643 70224870 882187458 1928838582 0 64765 0 773435 
1789310395.162535934	456000000	55	0 23308971 32015643 70224870 882187458 1928995198 0 64765 0 773435 
1789310395.464342266	492000000	55	0 23308971 32015643 70224870 882205650 1929120374 0 64765 0 773435 
1789310395.759175316	492000000	51	0 23308971 32015643 70224870 882337624 1929120374 0 64765 0 773435 
1789310396.058435815	492000000	51	0 23308971 32015643 70224870 882473107 1929120374 0 64765 0 773435 
1789310396.357685740	492000000	51	0 23308971 32015643 70224870 882612470 1929120374 0 64765 0 773435 
1789310396.657159416	456000000	45	0 23308971 32015643 70224870 882694687 1929180994 0 64765 0 773435 
1789310396.954860592	456000000	45	0 23308971 32015643 70224870 882694687 1929328482 0 64765 0 773435 
1789310397.249382496	456000000	45	0 23308971 32015643 70224870 882694687 1929476390 0 64765 0 773435 
1789310397.551136484	456000000	45	0 23308971 32015643 70224870 882694687 1929623602 0 64765 0 773435 
1789310397.853691202	456000000	49	0 23308971 32015643 70224870 882694687 1929772899 0 64765 0 773435 
1789310398.149691388	456000000	49	0 23308971 32015643 70224870 882694687 1929921286 0 64765 0 773435 
1789310398.446171834	456000000	49	0 23308971 32015643 70224870 882694687 1930066049 0 64765 0 773435 
1789310398.744717332	456000000	49	0 23308971 32015643 70224870 882694687 1930212890 0 64765 0 773435 
1789310399.044932258	456000000	49	0 23308971 32015643 70224870 882694687 1930360923 0 64765 0 773435 
1789310399.342516819	456000000	49	0 23308971 32015643 70224870 882694687 1930509010 0 64765 0 773435 
1789310399.643520339	456000000	49	0 23308971 32015643 70224870 882694687 1930656950 0 64765 0 773435 
1789310399.942771931	456000000	49	0 23308971 32015643 70224870 882694687 1930804873 0 64765 0 773435 
1789310400.240723836	456000000	49	0 23308971 32015643 70224870 882694687 1930953209 0 64765 0 773435 
1789310400.543622668	456000000	49	0 23308971 32015643 70224870 882694687 1931101599 0 64765 0 773435 
