# сессия 2026-09-17T07:08:27
1789611035.716	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789611037.371	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789611037.371	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789611039.006	folder	globe	13.0	4.2	4.14	6	ball	assets				{ "folder": "assets", "view": "browse", "items": 7 }
1789611039.006	intent	globe	13.0	4.2	4.14	6	ball	assets				{ "do": "reload", "view": "browse", "folder": "assets" }
1789611040.071	shake	globe	13.0	4.2	4.14	6	ball					{ "how": "shake", "from": "assets" }
1789611040.072	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "browse", "items": 6 }
1789611040.072	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789611045.106	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789611045.106	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789611058.163	folder	globe	13.0	4.2	4.14	6	ball	scenes				{ "folder": "scenes", "view": "browse", "items": 7 }
1789611058.163	intent	globe	13.0	4.2	4.14	6	ball	scenes				{ "do": "reload", "view": "browse", "folder": "scenes" }
1789611060.517	select	globe	13.0	4.2	4.14	6	ball	scenes				{ "do": "default", "view": "browse", "folder": "scenes", "item": "scene_harbor", "title": "Гавань" }
1789611060.517	toggle	globe	13.0	4.2	4.14	6	ball	scenes				{ "open": false }
1789611066.196	folder	globe	13.0	4.2	4.14	6	ball	scenes				{ "folder": "scenes", "view": "browse", "items": 7 }
1789611066.197	toggle	globe	13.0	4.2	4.14	6	ball	scenes				{ "open": true }
1789611070.152	folder	globe	13.0	4.2	4.14	6	ball	files				{ "folder": "files", "view": "browse", "items": 4 }
1789611070.152	intent	globe	13.0	4.2	4.14	6	ball	files				{ "do": "reload", "view": "browse", "folder": "files" }
1789611072.208	folder	globe	13.0	4.2	4.14	6	ball					{ "folder": "", "view": "browse", "items": 6 }
1789611072.208	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "reload", "view": "browse", "folder": "" }
1789611075.641	intent	globe	13.0	4.2	4.14	6	ball					{ "do": "exit", "view": "browse", "folder": "" }
1789611075.644	выход	globe	13.0	4.2	4.14	6	ball					выгрузка в /storage/emulated/0/Download/VRGE/2026-09-17_07-11-15
