# сэмплер частоты GPU, период 0.25 с
# лестница: 690000000 640000000 599000000 545000000 492000000 456000000 421000000 350000000 317000000 285000000 
# unix_время	клок_Гц	загрузка_%	резиденция_по_ступеням
1789277861.351166326	456000000	43	0 22488082 25652007 58802521 848445306 1811385071 0 64765 0 733556 
1789277861.649730783	456000000	45	0 22488082 25652007 58802521 848445306 1811539274 0 64765 0 733556 
1789277861.946771698	456000000	45	0 22488082 25652007 58802521 848445306 1811690061 0 64765 0 733556 
1789277862.244885477	456000000	45	0 22488082 25652007 58802521 848445306 1811836024 0 64765 0 733556 
1789277862.542454257	456000000	49	0 22488082 25652007 58802521 848445306 1811983164 0 64765 0 733556 
1789277862.838946526	456000000	49	0 22488082 25652007 58802521 848445306 1812129385 0 64765 0 733556 
1789277863.134299368	456000000	49	0 22488082 25652007 58802521 848445306 1812275535 0 64765 0 733556 
1789277863.434046689	456000000	49	0 22488082 25652007 58802521 848445306 1812410023 0 64765 0 733556 
1789277863.734952449	456000000	47	0 22488082 25652007 58802521 848445306 1812566340 0 64765 0 733556 
1789277864.033251124	456000000	47	0 22488082 25652007 58802521 848445306 1812736192 0 64765 0 733556 
1789277864.331813446	456000000	47	0 22488082 25652007 58802521 848445306 1812916119 0 64765 0 733556 
1789277864.630747798	456000000	58	0 22488082 25652007 58802521 848445306 1813097238 0 64765 0 733556 
1789277864.928770953	456000000	58	0 22488082 25652007 58802521 848445306 1813278606 0 64765 0 733556 
1789277865.227555201	456000000	58	0 22488082 25652007 58802521 848445306 1813474673 0 64765 0 733556 
1789277865.534328617	456000000	58	0 22488082 25652007 58802521 848445306 1813675426 0 64765 0 733556 
1789277865.832994793	456000000	63	0 22488082 25652007 58802521 848445306 1813843273 0 64765 0 733556 
1789277866.130046125	456000000	63	0 22488082 25652007 58802521 848445306 1813959634 0 64765 0 733556 
1789277866.425890217	456000000	63	0 22488082 25652007 58802521 848445306 1814169268 0 64765 0 733556 
1789277866.722095038	456000000	56	0 22488082 25652007 58802521 848445306 1814389447 0 64765 0 733556 
1789277867.019403505	456000000	56	0 22488082 25652007 58802521 848445306 1814607252 0 64765 0 733556 
1789277867.318153535	456000000	56	0 22488082 25652007 58802521 848445306 1814805635 0 64765 0 733556 
1789277867.618025231	456000000	70	0 22488082 25652007 58802521 848445306 1815001887 0 64765 0 733556 
1789277867.914027032	456000000	70	0 22488082 25652007 58802521 848445306 1815199600 0 64765 0 733556 
1789277868.215010082	456000000	70	0 22488082 25652007 58802521 848445306 1815394460 0 64765 0 733556 
1789277868.509871362	456000000	70	0 22488082 25652007 58802521 848445306 1815593971 0 64765 0 733556 
1789277868.812045871	456000000	65	0 22488082 25652007 58802521 848445306 1815690406 0 64765 0 733556 
1789277869.102195796	640000000	65	0 22590071 25663060 58813483 848456355 1815764684 0 64765 0 733556 
1789277869.399437909	545000000	65	0 22695480 25696881 58890317 848456355 1815764684 0 64765 0 733556 
1789277869.694554813	545000000	62	0 22695480 25696881 59139202 848456355 1815764684 0 64765 0 733556 
1789277869.992932343	545000000	62	0 22695480 25696881 59391434 848456355 1815764684 0 64765 0 733556 
1789277870.292278466	545000000	62	0 22695480 25696881 59645899 848456355 1815764684 0 64765 0 733556 
1789277870.593979121	545000000	84	0 22695480 25696881 59903039 848456355 1815764684 0 64765 0 733556 
1789277870.898504673	545000000	84	0 22695480 25696881 60156705 848456355 1815764684 0 64765 0 733556 
1789277871.195316525	545000000	84	0 22695480 25696881 60412688 848456355 1815764684 0 64765 0 733556 
1789277871.497807753	599000000	84	0 22695480 25709928 60556395 848456355 1815764684 0 64765 0 733556 
1789277871.799992054	599000000	72	0 22695480 25792397 60556395 848456355 1815764684 0 64765 0 733556 
1789277872.097634167	599000000	72	0 22695480 25877499 60556395 848456355 1815764684 0 64765 0 733556 
1789277872.395258468	599000000	72	0 22695480 25962248 60556395 848456355 1815764684 0 64765 0 733556 
1789277872.692666258	545000000	28	0 22695480 26016408 60587961 848456355 1815764684 0 64765 0 733556 
1789277872.988504620	545000000	28	0 22695480 26016408 60682967 848456355 1815764684 0 64765 0 733556 
1789277873.285255379	545000000	28	0 22695480 26016408 60777921 848456355 1815764684 0 64765 0 733556 
1789277873.585359367	545000000	31	0 22695480 26016408 60873124 848456355 1815764684 0 64765 0 733556 
1789277873.887616429	492000000	31	0 22695480 26016408 60908222 848521190 1815764684 0 64765 0 733556 
1789277874.193168803	492000000	31	0 22695480 26016408 60908222 848607635 1815764684 0 64765 0 733556 
1789277874.496483677	492000000	31	0 22695480 26016408 60908222 848726341 1815764684 0 64765 0 733556 
1789277874.801957405	492000000	33	0 22695480 26016408 60908222 848847300 1815764684 0 64765 0 733556 
1789277875.104331706	456000000	33	0 22695480 26016408 60908222 848847745 1815868698 0 64765 0 733556 
1789277875.404711267	456000000	33	0 22695480 26016408 60908222 848847745 1815976331 0 64765 0 733556 
1789277875.701614474	456000000	36	0 22695480 26016408 60908222 848847745 1816080719 0 64765 0 733556 
1789277876.003492525	456000000	36	0 22695480 26016408 60908222 848847745 1816188778 0 64765 0 733556 
1789277876.302434586	456000000	36	0 22695480 26016408 60908222 848847745 1816293712 0 64765 0 733556 
1789277876.597147740	456000000	33	0 22695480 26016408 60908222 848847745 1816381064 0 64765 0 733556 
1789277876.887955530	456000000	33	0 22695480 26016408 60908222 848847745 1816499074 0 64765 0 733556 
1789277877.196091498	456000000	33	0 22695480 26016408 60908222 848847745 1816622642 0 64765 0 733556 
1789277877.498814966	456000000	33	0 22695480 26016408 60908222 848847745 1816745595 0 64765 0 733556 
1789277877.804928902	456000000	40	0 22695480 26016408 60908222 848847745 1816871626 0 64765 0 733556 
1789277878.105021693	456000000	40	0 22695480 26016408 60908222 848847745 1816994314 0 64765 0 733556 
1789277878.411274067	456000000	40	0 22695480 26016408 60908222 848847745 1817119652 0 64765 0 733556 
1789277878.716025556	456000000	40	0 22695480 26016408 60908222 848847745 1817243752 0 64765 0 733556 
1789277879.025849597	456000000	40	0 22695480 26016408 60908222 848847745 1817370800 0 64765 0 733556 
1789277879.331014002	456000000	40	0 22695480 26016408 60908222 848847745 1817469466 0 64765 0 733556 
1789277879.635713512	456000000	37	0 22695480 26016408 60908222 848847745 1817590004 0 64765 0 733556 
1789277879.938839115	456000000	37	0 22695480 26016408 60908222 848847745 1817714123 0 64765 0 733556 
1789277880.244580135	456000000	37	0 22695480 26016408 60908222 848847745 1817841019 0 64765 0 733556 
1789277880.548670113	456000000	37	0 22695480 26016408 60908222 848847745 1817958413 0 64765 0 733556 
1789277880.842354986	456000000	40	0 22695480 26016408 60908222 848847745 1818065118 0 64765 0 733556 
1789277881.143546006	456000000	40	0 22695480 26016408 60908222 848847745 1818184189 0 64765 0 733556 
1789277881.448444890	456000000	40	0 22695480 26016408 60908222 848847745 1818311585 0 64765 0 733556 
1789277881.750047681	456000000	38	0 22695480 26016408 60908222 848847745 1818407818 0 64765 0 733556 
1789277882.052463492	456000000	38	0 22695480 26016408 60908222 848847745 1818534178 0 64765 0 733556 
1789277882.358022637	456000000	38	0 22695480 26016408 60908222 848847745 1818656710 0 64765 0 733556 
1789277882.662546886	456000000	38	0 22695480 26016408 60908222 848847745 1818779955 0 64765 0 733556 
1789277882.961908635	456000000	38	0 22695480 26016408 60908222 848847745 1818885501 0 64765 0 733556 
1789277883.259619289	456000000	38	0 22695480 26016408 60908222 848847745 1819008666 0 64765 0 733556 
1789277883.569169424	456000000	39	0 22695480 26016408 60908222 848847745 1819134221 0 64765 0 733556 
1789277883.872206017	456000000	39	0 22695480 26016408 60908222 848847745 1819258086 0 64765 0 733556 
1789277884.175919589	456000000	39	0 22695480 26016408 60908222 848847745 1819383979 0 64765 0 733556 
1789277884.481131859	456000000	39	0 22695480 26016408 60908222 848847745 1819483415 0 64765 0 733556 
1789277884.788889546	456000000	38	0 22695480 26016408 60908222 848847745 1819603990 0 64765 0 733556 
1789277885.090668222	456000000	38	0 22695480 26016408 60908222 848847745 1819728227 0 64765 0 733556 
1789277885.393358200	456000000	38	0 22695480 26016408 60908222 848847745 1819852953 0 64765 0 733556 
1789277885.692998126	456000000	40	0 22695480 26016408 60908222 848847745 1819977465 0 64765 0 733556 
1789277886.000405500	456000000	40	0 22695480 26016408 60908222 848847745 1820102200 0 64765 0 733556 
1789277886.303344541	456000000	40	0 22695480 26016408 60908222 848847745 1820229131 0 64765 0 733556 
1789277886.609875613	456000000	41	0 22695480 26016408 60908222 848847745 1820354876 0 64765 0 733556 
1789277886.918848925	456000000	41	0 22695480 26016408 60908222 848847745 1820465746 0 64765 0 733556 
1789277887.220896195	456000000	41	0 22695480 26016408 60908222 848847745 1820566997 0 64765 0 733556 
1789277887.522632370	456000000	41	0 22695480 26016408 60908222 848847745 1820688272 0 64765 0 733556 
1789277887.828986359	456000000	36	0 22695480 26016408 60908222 848847745 1820815027 0 64765 0 733556 
1789277888.135212327	456000000	36	0 22695480 26016408 60908222 848847745 1820942417 0 64765 0 733556 
1789277888.441616160	456000000	36	0 22695480 26016408 60908222 848847745 1821067514 0 64765 0 733556 
1789277888.745609107	456000000	41	0 22695480 26016408 60908222 848847745 1821194018 0 64765 0 733556 
1789277889.046648772	456000000	41	0 22695480 26016408 60908222 848847745 1821320463 0 64765 0 733556 
1789277889.351797240	456000000	41	0 22695480 26016408 60908222 848847745 1821446381 0 64765 0 733556 
1789277889.656146229	456000000	39	0 22695480 26016408 60908222 848847745 1821550403 0 64765 0 733556 
1789277889.957927457	456000000	39	0 22695480 26016408 60908222 848847745 1821671769 0 64765 0 733556 
1789277890.257997799	456000000	39	0 22695480 26016408 60908222 848847745 1821806709 0 64765 0 733556 
1789277890.561702829	456000000	42	0 22695480 26016408 60908222 848847745 1821939915 0 64765 0 733556 
1789277890.867424162	456000000	42	0 22695480 26016408 60908222 848847745 1822072466 0 64765 0 733556 
1789277891.169508463	456000000	42	0 22695480 26016408 60908222 848847745 1822190000 0 64765 0 733556 
1789277891.468051878	456000000	42	0 22695480 26016408 60908222 848847745 1822304099 0 64765 0 733556 
1789277891.767400293	456000000	40	0 22695480 26016408 60908222 848847745 1822435488 0 64765 0 733556 
1789277892.074020636	456000000	40	0 22695480 26016408 60908222 848847745 1822566471 0 64765 0 733556 
1789277892.376091968	456000000	40	0 22695480 26016408 60908222 848847745 1822680465 0 64765 0 733556 
1789277892.680342051	456000000	41	0 22695480 26016408 60908222 848847745 1822807947 0 64765 0 733556 
1789277892.986237758	456000000	41	0 22695480 26016408 60908222 848847745 1822943444 0 64765 0 733556 
1789277893.288714247	456000000	41	0 22695480 26016408 60908222 848847745 1823077252 0 64765 0 733556 
1789277893.594132246	456000000	44	0 22695480 26016408 60908222 848847745 1823213015 0 64765 0 733556 
1789277893.898401183	456000000	44	0 22695480 26016408 60908222 848847745 1823345390 0 64765 0 733556 
1789277894.199248140	456000000	44	0 22695480 26016408 60908222 848847745 1823463080 0 64765 0 733556 
1789277894.499846815	456000000	44	0 22695480 26016408 60908222 848847745 1823582193 0 64765 0 733556 
1789277894.801607314	456000000	41	0 22695480 26016408 60908222 848847745 1823722635 0 64765 0 733556 
1789277895.105826928	456000000	41	0 22695480 26016408 60908222 848847745 1823867551 0 64765 0 733556 
1789277895.409915917	456000000	41	0 22695480 26016408 60908222 848847745 1823984391 0 64765 0 733556 
1789277895.707045009	456000000	42	0 22695480 26016408 60908222 848847745 1824097945 0 64765 0 733556 
1789277896.009298112	456000000	42	0 22695480 26016408 60908222 848847745 1824222990 0 64765 0 733556 
1789277896.313084288	456000000	42	0 22695480 26016408 60908222 848847745 1824346216 0 64765 0 733556 
1789277896.614623693	456000000	41	0 22695480 26016408 60908222 848847745 1824473313 0 64765 0 733556 
1789277896.918050963	456000000	41	0 22695480 26016408 60908222 848847745 1824594231 0 64765 0 733556 
1789277897.223255056	456000000	41	0 22695480 26016408 60908222 848847745 1824718696 0 64765 0 733556 
1789277897.527943523	456000000	41	0 22695480 26016408 60908222 848847745 1824844149 0 64765 0 733556 
1789277897.830693970	456000000	40	0 22695480 26016408 60908222 848847745 1824955899 0 64765 0 733556 
1789277898.131711292	456000000	40	0 22695480 26016408 60908222 848847745 1825049431 0 64765 0 733556 
1789277898.430902415	456000000	40	0 22695480 26016408 60908222 848847745 1825144009 0 64765 0 733556 
1789277898.729615570	456000000	32	0 22695480 26016408 60908222 848847745 1825237211 0 64765 0 733556 
1789277899.032381850	456000000	32	0 22695480 26016408 60908222 848847745 1825333409 0 64765 0 733556 
1789277899.336627818	456000000	32	0 22695480 26016408 60908222 848847745 1825428069 0 64765 0 733556 
1789277899.635591025	456000000	31	0 22695480 26016408 60908222 848847745 1825524454 0 64765 0 733556 
1789277899.936565742	456000000	31	0 22695480 26016408 60908222 848847745 1825618495 0 64765 0 733556 
1789277900.248461659	456000000	31	0 22695480 26016408 60908222 848847745 1825717168 0 64765 0 733556 
1789277900.551840804	456000000	31	0 22695480 26016408 60908222 848847745 1825813056 0 64765 0 733556 
1789277900.856731772	456000000	31	0 22695480 26016408 60908222 848847745 1825909513 0 64765 0 733556 
1789277901.164732271	456000000	31	0 22695480 26016408 60908222 848847745 1826006312 0 64765 0 733556 
1789277901.468494645	456000000	31	0 22695480 26016408 60908222 848847745 1826086073 0 64765 0 733556 
1789277901.761054414	456000000	30	0 22695480 26016408 60908222 848847745 1826201476 0 64765 0 733556 
1789277902.062979496	456000000	30	0 22695480 26016408 60908222 848847745 1826327794 0 64765 0 733556 
1789277902.366473276	456000000	30	0 22695480 26016408 60908222 848847745 1826459710 0 64765 0 733556 
1789277902.672679348	456000000	41	0 22695480 26016408 60908222 848847745 1826588094 0 64765 0 733556 
1789277902.972219482	456000000	41	0 22695480 26016408 60908222 848847745 1826718017 0 64765 0 733556 
1789277903.270078679	456000000	41	0 22695480 26016408 60908222 848847745 1826833041 0 64765 0 733556 
1789277903.566410531	456000000	41	0 22695480 26016408 60908222 848847745 1826961309 0 64765 0 733556 
1789277903.869134936	456000000	41	0 22695480 26016408 60908222 848847745 1827085319 0 64765 0 733556 
1789277904.173105800	545000000	41	0 22695480 26023023 60918483 848858408 1827170820 0 64765 0 733556 
1789277904.470866611	599000000	41	0 22695480 26196038 60918483 848858408 1827170820 0 64765 0 733556 
1789277904.769753099	492000000	47	0 22695480 26225206 60956329 849000792 1827170820 0 64765 0 733556 
1789277905.065538805	492000000	47	0 22695480 26225206 60956329 849229091 1827170820 0 64765 0 733556 
1789277905.361128314	492000000	47	0 22695480 26225206 60956329 849455286 1827170820 0 64765 0 733556 
1789277905.662016261	492000000	76	0 22695480 26225206 60956329 849685722 1827170820 0 64765 0 733556 
1789277905.959743634	492000000	76	0 22695480 26225206 60956329 849911555 1827170820 0 64765 0 733556 
1789277906.255321893	492000000	76	0 22695480 26225206 60956329 850137874 1827170820 0 64765 0 733556 
1789277906.555656662	492000000	76	0 22695480 26225206 60956329 850360523 1827170820 0 64765 0 733556 
1789277906.855518255	456000000	72	0 22695480 26225206 60956329 850422376 1827188079 0 64765 0 733556 
1789277907.153810472	456000000	72	0 22695480 26225206 60956329 850422376 1827301392 0 64765 0 733556 
1789277907.453242220	456000000	72	0 22695480 26225206 60956329 850422376 1827415046 0 64765 0 733556 
1789277907.750541885	456000000	35	0 22695480 26225206 60956329 850422376 1827532410 0 64765 0 733556 
1789277908.048739780	456000000	35	0 22695480 26225206 60956329 850422376 1827648854 0 64765 0 733556 
1789277908.346296997	456000000	35	0 22695480 26225206 60956329 850422376 1827768236 0 64765 0 733556 
1789277908.651241246	456000000	39	0 22695480 26225206 60956329 850422376 1827886870 0 64765 0 733556 
1789277908.947920546	456000000	39	0 22695480 26225206 60956329 850422376 1828002505 0 64765 0 733556 
1789277909.245625524	456000000	39	0 22695480 26225206 60956329 850422376 1828115393 0 64765 0 733556 
1789277909.544157116	456000000	39	0 22695480 26225206 60956329 850422376 1828227102 0 64765 0 733556 
1789277909.841685583	456000000	38	0 22695480 26225206 60956329 850422376 1828332495 0 64765 0 733556 
1789277910.140705509	456000000	38	0 22695480 26225206 60956329 850422376 1828437093 0 64765 0 733556 
1789277910.434950382	456000000	38	0 22695480 26225206 60956329 850422376 1828541573 0 64765 0 733556 
1789277910.730512651	456000000	35	0 22695480 26225206 60956329 850422376 1828644758 0 64765 0 733556 
1789277911.026706118	456000000	35	0 22695480 26225206 60956329 850422376 1828750149 0 64765 0 733556 
1789277911.325625523	456000000	35	0 22695480 26225206 60956329 850422376 1828855832 0 64765 0 733556 
1789277911.622140813	456000000	35	0 22695480 26225206 60956329 850422376 1828959431 0 64765 0 733556 
1789277911.915962613	456000000	35	0 22695480 26225206 60956329 850422376 1829064264 0 64765 0 733556 
1789277912.217705664	456000000	35	0 22695480 26225206 60956329 850422376 1829172937 0 64765 0 733556 
1789277912.520427986	456000000	35	0 22695480 26225206 60956329 850422376 1829277335 0 64765 0 733556 
1789277912.820621661	456000000	35	0 22695480 26225206 60956329 850422376 1829365710 0 64765 0 733556 
1789277913.126003254	456000000	35	0 22695480 26225206 60956329 850422376 1829515877 0 64765 0 733556 
1789277913.435002400	456000000	35	0 22695480 26225206 60956329 850422376 1829687406 0 64765 0 733556 
1789277913.739559930	456000000	47	0 22695480 26225206 60956329 850422376 1829869383 0 64765 0 733556 
1789277914.045377148	456000000	47	0 22695480 26225206 60956329 850422376 1830049342 0 64765 0 733556 
1789277914.348768845	456000000	47	0 22695480 26225206 60956329 850422376 1830226597 0 64765 0 733556 
1789277914.652014240	456000000	58	0 22695480 26225206 60956329 850422376 1830406283 0 64765 0 733556 
1789277914.955483801	456000000	58	0 22695480 26225206 60956329 850422376 1830582748 0 64765 0 733556 
1789277915.261634352	456000000	58	0 22695480 26225206 60956329 850422376 1830755735 0 64765 0 733556 
1789277915.568952196	456000000	58	0 22695480 26225206 60956329 850422376 1830843726 0 64765 0 733556 
1789277915.864832538	640000000	47	0 22810478 26236831 60966929 850433087 1830906385 0 64765 0 733556 
1789277916.165853193	545000000	47	0 22902149 26274065 61068645 850433087 1830906385 0 64765 0 733556 
1789277916.468702754	545000000	47	0 22902149 26274065 61320075 850433087 1830906385 0 64765 0 733556 
1789277916.767470336	599000000	80	0 22902149 26421621 61418508 850433087 1830906385 0 64765 0 733556 
1789277917.065386980	599000000	80	0 22902149 26663740 61418508 850433087 1830906385 0 64765 0 733556 
1789277917.364930499	599000000	80	0 22902149 26903154 61418508 850433087 1830906385 0 64765 0 733556 
1789277917.664754436	599000000	79	0 22902149 27138403 61418508 850433087 1830906385 0 64765 0 733556 
1789277917.960350507	599000000	79	0 22902149 27373252 61418508 850433087 1830906385 0 64765 0 733556 
1789277918.262701579	599000000	79	0 22902149 27500941 61418508 850433087 1830906385 0 64765 0 733556 
1789277918.556017806	599000000	79	0 22902149 27635614 61418508 850433087 1830906385 0 64765 0 733556 
1789277918.858258096	599000000	55	0 22902149 27773693 61418508 850433087 1830906385 0 64765 0 733556 
1789277919.161743387	599000000	55	0 22902149 27921368 61418508 850433087 1830906385 0 64765 0 733556 
1789277919.463602271	545000000	55	0 22902149 27984204 61488986 850433087 1830906385 0 64765 0 733556 
1789277919.755527613	545000000	46	0 22902149 27984204 61612956 850433087 1830906385 0 64765 0 733556 
1789277920.049441288	545000000	46	0 22902149 27984204 61734779 850433087 1830906385 0 64765 0 733556 
1789277920.348279078	545000000	46	0 22902149 27984204 61859871 850433087 1830906385 0 64765 0 733556 
1789277920.649498066	492000000	42	0 22902149 27984204 61877964 850551491 1830906385 0 64765 0 733556 
1789277920.946752731	492000000	42	0 22902149 27984204 61877964 850650212 1830906385 0 64765 0 733556 
1789277921.245460469	492000000	42	0 22902149 27984204 61877964 850733665 1830906385 0 64765 0 733556 
1789277921.542215030	456000000	42	0 22902149 27984204 61877964 850800410 1830922630 0 64765 0 733556 
1789277921.838455945	456000000	30	0 22902149 27984204 61877964 850800410 1831013629 0 64765 0 733556 
1789277922.135769412	456000000	30	0 22902149 27984204 61877964 850800410 1831100599 0 64765 0 733556 
1789277922.433257879	456000000	30	0 22902149 27984204 61877964 850800410 1831192569 0 64765 0 733556 
1789277922.732827857	456000000	29	0 22902149 27984204 61877964 850800410 1831279757 0 64765 0 733556 
1789277923.031525179	456000000	29	0 22902149 27984204 61877964 850800410 1831371170 0 64765 0 733556 
1789277923.336731459	456000000	29	0 22902149 27984204 61877964 850800410 1831462549 0 64765 0 733556 
1789277923.632330655	456000000	29	0 22902149 27984204 61877964 850800410 1831550465 0 64765 0 733556 
1789277923.933517560	456000000	30	0 22902149 27984204 61877964 850800410 1831640956 0 64765 0 733556 
1789277924.229085298	456000000	30	0 22902149 27984204 61877964 850800410 1831728515 0 64765 0 733556 
1789277924.528419807	456000000	30	0 22902149 27984204 61877964 850800410 1831816711 0 64765 0 733556 
1789277924.829230149	456000000	30	0 22902149 27984204 61877964 850800410 1831931639 0 64765 0 733556 
1789277925.124994918	456000000	30	0 22902149 27984204 61877964 850800410 1832054896 0 64765 0 733556 
1789277925.428415626	456000000	30	0 22902149 27984204 61877964 850800410 1832185722 0 64765 0 733556 
1789277925.734923052	456000000	41	0 22902149 27984204 61877964 850800410 1832317147 0 64765 0 733556 
1789277926.039303916	456000000	41	0 22902149 27984204 61877964 850800410 1832448548 0 64765 0 733556 
1789277926.343138269	456000000	41	0 22902149 27984204 61877964 850800410 1832578789 0 64765 0 733556 
1789277926.644133768	456000000	41	0 22902149 27984204 61877964 850800410 1832707957 0 64765 0 733556 
1789277926.947006871	456000000	42	0 22902149 27984204 61877964 850800410 1832824501 0 64765 0 733556 
1789277927.245860807	492000000	42	0 22902149 27984204 61894502 850810917 1832929351 0 64765 0 733556 
1789277927.549736566	545000000	42	0 22902149 27984204 62083093 850810917 1832929351 0 64765 0 733556 
1789277927.847913263	599000000	49	0 22902149 28145074 62115913 850810917 1832929351 0 64765 0 733556 
1789277928.147102094	456000000	49	0 22902149 28188787 62161365 850864352 1832997673 0 64765 0 733556 
1789277928.444544468	456000000	49	0 22902149 28188787 62161365 850864352 1833242115 0 64765 0 733556 
1789277928.743861893	456000000	75	0 22902149 28188787 62161365 850864352 1833482688 0 64765 0 733556 
1789277929.044956976	456000000	75	0 22902149 28188787 62161365 850864352 1833724173 0 64765 0 733556 
1789277929.342160286	456000000	75	0 22902149 28188787 62161365 850864352 1833969018 0 64765 0 733556 
1789277929.644765004	456000000	75	0 22902149 28188787 62161365 850864352 1834173421 0 64765 0 733556 
1789277929.939502065	456000000	75	0 22902149 28188787 62161365 850864352 1834256619 0 64765 0 733556 
1789277930.236859438	456000000	75	0 22902149 28188787 62161365 850864352 1834380658 0 64765 0 733556 
1789277930.538048635	456000000	75	0 22902149 28188787 62161365 850864352 1834502667 0 64765 0 733556 
1789277930.839300279	456000000	37	0 22902149 28188787 62161365 850864352 1834630011 0 64765 0 733556 
1789277931.138954892	456000000	37	0 22902149 28188787 62161365 850864352 1834759844 0 64765 0 733556 
1789277931.437854818	456000000	37	0 22902149 28188787 62161365 850864352 1834889319 0 64765 0 733556 
1789277931.738717400	456000000	42	0 22902149 28188787 62161365 850864352 1835018357 0 64765 0 733556 
1789277932.041533941	456000000	42	0 22902149 28188787 62161365 850864352 1835145733 0 64765 0 733556 
1789277932.342141419	456000000	42	0 22902149 28188787 62161365 850864352 1835269769 0 64765 0 733556 
1789277932.645395303	456000000	42	0 22902149 28188787 62161365 850864352 1835396292 0 64765 0 733556 
1789277932.951658927	456000000	41	0 22902149 28188787 62161365 850864352 1835520529 0 64765 0 733556 
1789277933.254596874	456000000	41	0 22902149 28188787 62161365 850864352 1835644754 0 64765 0 733556 
1789277933.562276644	456000000	41	0 22902149 28188787 62161365 850864352 1835767984 0 64765 0 733556 
