# сессия 2026-09-19T15:55:02
1789815380.316	самопроверка	globe	20.0	1.5	3.52	13	face			PASS		{ "глобус уровень 13, 0 ячеек, вращение": { "gpu95": 2.24600005149841, "cpu95": 0.22800000011921, "proc95": 2.611, "over": 0 }, "глобус крупный: уровень 1, 32 ячеек, радиус 20.0 см, вращение": { "gpu95": 2.05800008773804, "cpu95": 0.23100000619888, "proc95": 2.516, "over": 0 }, "линза α=0.037, 700 ячеек, вращение": { "gpu95": 2.99900007247925, "cpu95": 0.26499998569489, "proc95": 7.247, "over": 0 } }
1789815384.132	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789815384.132	toggle	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815384.133	рука_fist	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815384.987	toggle	globe	8.0	4.0	4.17	2	face					{ "open": false }
1789815384.987	рука_fist	globe	8.0	4.0	4.17	2	face					{ "open": false }
1789815385.698	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789815385.698	toggle	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815385.698	рука_fist	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815386.220	toggle	globe	8.0	4.0	4.17	2	face					{ "open": false }
1789815386.220	рука_fist	globe	8.0	4.0	4.17	2	face					{ "open": false }
1789815386.899	folder	globe	8.0	4.0	4.17	2	face					{ "folder": "", "view": "browse", "items": 6, "total": 6, "page": 1, "pages": 1 }
1789815386.899	toggle	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815386.899	рука_fist	globe	8.0	4.0	4.17	2	face					{ "open": true }
1789815388.665	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "22", "travel_cm": 6.62, "ms": 200 }
1789815389.420	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "22", "travel_cm": 11.6, "ms": 300 }
1789815390.087	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "24", "travel_cm": 18.35, "ms": 399 }
1789815391.154	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "13", "travel_cm": 21.49, "ms": 823 }
1789815391.810	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "42", "travel_cm": 7.75, "ms": 200 }
1789815392.399	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "41", "travel_cm": 7.03, "ms": 344 }
1789815395.499	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "3", "travel_cm": 22.84, "ms": 2578 }
1789815397.632	рука_drag	globe	8.0	4.0	4.17	2	face					{ "key": "22", "travel_cm": 8.88, "ms": 1400 }
1789815399.103	folder	globe	8.0	4.0	4.17	2	face	settings				{ "folder": "settings", "view": "browse", "items": 4, "total": 4, "page": 1, "pages": 1 }
1789815399.103	intent	globe	8.0	4.0	4.17	2	face	settings				{ "do": "reload", "view": "browse", "folder": "settings" }
1789815399.103	рука_touch	globe	8.0	4.0	4.17	2	face	settings				{ "key": "58", "travel_cm": 0.59, "ms": 233 }
1789815400.399	рука_drag	globe	8.0	4.0	4.17	2	face	settings				{ "key": "58", "travel_cm": 2.19, "ms": 334 }
1789815402.691	folder	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815402.691	intent	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "do": "reload", "view": "browse", "folder": "settings_sphere" }
1789815402.691	рука_touch	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "key": "58", "travel_cm": 0.45, "ms": 233 }
1789815405.580	настройка_открыта	globe	8.0	4.0	4.17	2	face	settings_sphere				radius_cm
1789815405.581	intent	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "do": "edit", "view": "browse", "folder": "settings_sphere", "setting": "radius_cm" }
1789815405.581	рука_touch	globe	8.0	4.0	4.17	2	face	settings_sphere				{ "key": "23", "travel_cm": 0.82, "ms": 290 }
1789815420.666	рука_pinch	globe	8.0	4.0	4.17	2	face	settings_sphere				{  }
1789815421.256	рука_pinch	globe	8.0	4.0	4.17	2	face	settings_sphere				{  }
1789815421.259	folder	globe	16.0	4.0	4.03	8	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.259	настройка_значение	globe	16.0	4.0	4.03	8	face	settings_sphere				radius_cm=16.0
1789815421.277	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.277	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815421.295	folder	globe	14.5	4.0	3.99	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.296	настройка_значение	globe	14.5	4.0	3.99	7	face	settings_sphere				radius_cm=14.5
1789815421.319	folder	globe	14.0	4.0	3.85	7	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.320	настройка_значение	globe	14.0	4.0	3.85	7	face	settings_sphere				radius_cm=14.0
1789815421.348	folder	globe	13.5	4.0	4.3	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.348	настройка_значение	globe	13.5	4.0	4.3	6	face	settings_sphere				radius_cm=13.5
1789815421.373	folder	globe	13.0	4.0	4.14	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.374	настройка_значение	globe	13.0	4.0	4.14	6	face	settings_sphere				radius_cm=13.0
1789815421.392	folder	globe	12.5	4.0	3.98	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.392	настройка_значение	globe	12.5	4.0	3.98	6	face	settings_sphere				radius_cm=12.5
1789815421.427	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815421.427	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
1789815422.577	рука_pinch	globe	12.0	4.0	3.83	6	face	settings_sphere				{  }
1789815422.580	folder	globe	11.0	4.0	3.84	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.580	настройка_значение	globe	11.0	4.0	3.84	5	face	settings_sphere				radius_cm=11.0
1789815422.593	folder	globe	11.5	4.0	4.01	5	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.593	настройка_значение	globe	11.5	4.0	4.01	5	face	settings_sphere				radius_cm=11.5
1789815422.605	folder	globe	12.0	4.0	3.83	6	face	settings_sphere				{ "folder": "settings_sphere", "view": "browse", "items": 11, "total": 11, "page": 1, "pages": 1 }
1789815422.606	настройка_значение	globe	12.0	4.0	3.83	6	face	settings_sphere				radius_cm=12.0
